State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
T,2024-07-23T18:16:00Z,Day,0,2024-07-23T18:16:26Z,2024-07-23T18:19:51Z,3.3322577758459,205.5
SU,2024-07-23T18:19:00Z,Day,0,2024-07-23T18:19:51Z,2024-07-23T18:19:57Z,1,5.60000000000036
T,2024-07-23T18:19:00Z,Day,0,2024-07-23T18:19:57Z,2024-07-23T18:20:34Z,2.48651556314801,36.8999999999996
SU,2024-07-23T18:20:00Z,Day,0,2024-07-23T18:20:34Z,2024-07-23T18:20:39Z,1,5.89999999999964
T,2024-07-23T18:20:00Z,Day,0,2024-07-23T18:20:39Z,2024-07-23T18:22:18Z,3.74318118106543,98.6000000000004
SU,2024-07-23T18:22:00Z,Day,0,2024-07-23T18:22:18Z,2024-07-23T18:22:24Z,1,5.5
T,2024-07-23T18:22:00Z,Day,0,2024-07-23T18:22:24Z,2024-07-23T18:25:32Z,3.54140446807883,188.799999999999
SU,2024-07-23T18:25:00Z,Day,0,2024-07-23T18:25:32Z,2024-07-23T18:26:12Z,1,39.9000000000015
T,2024-07-23T18:26:00Z,Day,0,2024-07-23T18:26:12Z,2024-07-23T18:29:04Z,3.77777634766813,171.9
T,2024-07-23T18:29:00Z,Day,0,2024-07-23T18:29:08Z,2024-07-23T18:29:45Z,2.38353838177754,36.3000000000011
SU,2024-07-23T18:29:00Z,Day,0,2024-07-23T18:29:45Z,2024-07-23T18:29:50Z,1,5.39999999999964
T,2024-07-23T18:29:00Z,Day,0,2024-07-23T18:29:50Z,2024-07-23T18:32:53Z,5.82079325628365,183.4
SU,2024-07-23T18:32:00Z,Day,0,2024-07-23T18:32:53Z,2024-07-23T18:33:30Z,1,36.3000000000011
T,2024-07-23T18:33:00Z,Day,0,2024-07-23T18:33:30Z,2024-07-23T18:36:30Z,3.76240560014776,180.599999999999
SU,2024-07-23T18:36:00Z,Day,0,2024-07-23T18:36:30Z,2024-07-23T18:37:10Z,1,39.5
T,2024-07-23T18:37:00Z,Day,0,2024-07-23T18:37:10Z,2024-07-23T18:38:50Z,2.98497080438091,100.5
SU,2024-07-23T18:38:00Z,Day,0,2024-07-23T18:38:50Z,2024-07-23T18:38:56Z,1,5.5
T,2024-07-23T18:38:00Z,Day,0,2024-07-23T18:38:56Z,2024-07-23T18:42:47Z,4.63188529957617,231.400000000001
T,2024-07-23T18:42:00Z,Day,0,2024-07-23T18:42:51Z,2024-07-23T18:43:23Z,2.39514358772362,31.6999999999989
SU,2024-07-23T18:43:00Z,Day,0,2024-07-23T18:43:23Z,2024-07-23T18:44:02Z,1,38.8000000000011
T,2024-07-23T18:44:00Z,Day,0,2024-07-23T18:44:02Z,2024-07-23T18:47:15Z,3.90684662069067,193.1
T,2024-07-23T18:47:00Z,Day,0,2024-07-23T18:47:20Z,2024-07-23T18:47:53Z,2.1373582476938,33.3999999999996
SU,2024-07-23T18:47:00Z,Day,0,2024-07-23T18:47:53Z,2024-07-23T18:47:58Z,1,5.10000000000036
T,2024-07-23T18:47:00Z,Day,0,2024-07-23T18:47:58Z,2024-07-23T18:48:32Z,2.05481998393416,33.7999999999993
SU,2024-07-23T18:48:00Z,Day,0,2024-07-23T18:48:32Z,2024-07-23T18:48:40Z,1,7.70000000000073
T,2024-07-23T18:48:00Z,Day,0,2024-07-23T18:48:40Z,2024-07-23T18:53:11Z,4.8284380645611,270.799999999999
T,2024-07-23T18:53:00Z,Day,0,2024-07-23T18:53:15Z,2024-07-23T18:53:46Z,2.31744880978924,30.3999999999996
SU,2024-07-23T18:53:00Z,Day,0,2024-07-23T18:53:46Z,2024-07-23T18:54:22Z,1,36.4000000000015
T,2024-07-23T18:54:00Z,Day,0,2024-07-23T18:54:22Z,2024-07-23T18:55:42Z,2.66753743610353,79.5999999999985
SU,2024-07-23T18:55:00Z,Day,0,2024-07-23T18:55:42Z,2024-07-23T18:55:53Z,1,11.3000000000011
T,2024-07-23T18:55:00Z,Day,0,2024-07-23T18:55:53Z,2024-07-23T18:58:33Z,3.69779171036845,160.299999999999
SU,2024-07-23T18:58:00Z,Day,0,2024-07-23T18:58:33Z,2024-07-23T18:59:05Z,1,31.1000000000004
T,2024-07-23T18:59:00Z,Day,0,2024-07-23T18:59:05Z,2024-07-23T19:02:15Z,3.51751745539466,190.799999999999
SU,2024-07-23T19:02:00Z,Day,0,2024-07-23T19:02:15Z,2024-07-23T19:02:21Z,1,5.60000000000036
T,2024-07-23T19:02:00Z,Day,0,2024-07-23T19:02:21Z,2024-07-23T19:05:10Z,3.69546486237939,168.700000000001
T,2024-07-23T19:05:00Z,Day,0,2024-07-23T19:05:14Z,2024-07-23T19:05:46Z,2.1647236286568,32.1999999999989
SU,2024-07-23T19:05:00Z,Day,0,2024-07-23T19:05:46Z,2024-07-23T19:05:59Z,1,12.7000000000007
T,2024-07-23T19:05:00Z,Day,0,2024-07-23T19:05:59Z,2024-07-23T19:08:06Z,3.05131867498979,127.799999999999
SU,2024-07-23T19:08:00Z,Day,0,2024-07-23T19:08:06Z,2024-07-23T19:08:12Z,1,5.5
T,2024-07-23T19:08:00Z,Day,0,2024-07-23T19:08:12Z,2024-07-23T19:10:39Z,3.25149389549389,146.800000000001
SU,2024-07-23T19:10:00Z,Day,0,2024-07-23T19:10:39Z,2024-07-23T19:11:25Z,1,46
T,2024-07-23T19:11:00Z,Day,0,2024-07-23T19:11:25Z,2024-07-23T19:14:04Z,3.34969418776347,158.9
T,2024-07-23T19:14:00Z,Day,0,2024-07-23T19:14:08Z,2024-07-23T19:17:06Z,3.8165920825325,178.4
T,2024-07-23T19:17:00Z,Day,0,2024-07-23T19:17:10Z,2024-07-23T19:17:45Z,2.4156636142529,34.9000000000015
SU,2024-07-23T19:17:00Z,Day,0,2024-07-23T19:17:45Z,2024-07-23T19:17:51Z,1,5.89999999999964
T,2024-07-23T19:17:00Z,Day,0,2024-07-23T19:17:51Z,2024-07-23T19:18:28Z,2.65785242941433,37.2999999999993
SU,2024-07-23T19:18:00Z,Day,0,2024-07-23T19:18:28Z,2024-07-23T19:18:36Z,1,7.20000000000073
T,2024-07-23T19:18:00Z,Day,0,2024-07-23T19:18:36Z,2024-07-23T19:20:44Z,2.88934650998993,128.299999999999
SU,2024-07-23T19:20:00Z,Day,0,2024-07-23T19:20:44Z,2024-07-23T19:20:50Z,1,5.89999999999964
T,2024-07-23T19:20:00Z,Day,0,2024-07-23T19:20:50Z,2024-07-23T19:23:27Z,3.19893770929122,157.400000000001
SU,2024-07-23T19:23:00Z,Day,0,2024-07-23T19:23:27Z,2024-07-23T19:23:33Z,1,5.79999999999927
T,2024-07-23T19:23:00Z,Day,0,2024-07-23T19:23:33Z,2024-07-23T19:25:12Z,2.8386501992089,98.7000000000007
T,2024-07-23T19:25:00Z,Day,0,2024-07-23T19:25:17Z,2024-07-23T19:27:44Z,4.70829694086107,147.1
SU,2024-07-23T19:27:00Z,Day,0,2024-07-23T19:27:44Z,2024-07-23T19:27:49Z,1,5.09999999999854
T,2024-07-23T19:27:00Z,Day,0,2024-07-23T19:27:49Z,2024-07-23T19:29:38Z,3.60500977736144,109.300000000001
T,2024-07-23T19:29:00Z,Day,0,2024-07-23T19:29:42Z,2024-07-23T19:30:50Z,2.84882036348116,68.2000000000007
SU,2024-07-23T19:30:00Z,Day,0,2024-07-23T19:30:50Z,2024-07-23T19:30:57Z,1,7.39999999999964
T,2024-07-23T19:30:00Z,Day,0,2024-07-23T19:30:57Z,2024-07-23T19:33:04Z,3.08288782468471,126.699999999999
SU,2024-07-23T19:33:00Z,Day,0,2024-07-23T19:33:04Z,2024-07-23T19:33:10Z,1,6.10000000000036
T,2024-07-23T19:33:00Z,Day,0,2024-07-23T19:33:10Z,2024-07-23T19:35:01Z,2.86039929117858,110.6
T,2024-07-23T19:35:00Z,Day,0,2024-07-23T19:35:05Z,2024-07-23T19:36:35Z,3.27047173507672,89.7000000000007
T,2024-07-23T19:36:00Z,Day,0,2024-07-23T19:36:39Z,2024-07-23T19:44:52Z,20.3515062300149,493.5
SU,2024-07-23T19:44:00Z,Day,0,2024-07-23T19:44:52Z,2024-07-23T19:46:15Z,1,83.1999999999989
T,2024-07-23T19:46:00Z,Day,0,2024-07-23T19:46:15Z,2024-07-23T19:46:47Z,2.28740384571231,31.3000000000011
SU,2024-07-23T19:46:00Z,Day,0,2024-07-23T19:46:47Z,2024-07-23T19:46:53Z,1,6.39999999999964
T,2024-07-23T19:46:00Z,Day,0,2024-07-23T19:46:53Z,2024-07-23T19:50:16Z,3.04886592482804,202.6
SU,2024-07-23T19:50:00Z,Day,0,2024-07-23T19:50:16Z,2024-07-23T19:51:34Z,1,78.6000000000004
T,2024-07-23T19:51:00Z,Day,0,2024-07-23T19:51:34Z,2024-07-23T19:53:35Z,3.35807287656248,120.9
SU,2024-07-23T19:53:00Z,Day,0,2024-07-23T19:53:35Z,2024-07-23T19:53:41Z,1,5.79999999999927
T,2024-07-23T19:53:00Z,Day,0,2024-07-23T19:53:41Z,2024-07-23T19:55:48Z,3.53004584163081,126.9
SU,2024-07-23T19:55:00Z,Day,0,2024-07-23T19:55:48Z,2024-07-23T19:55:55Z,1,7.10000000000036
T,2024-07-23T19:55:00Z,Day,0,2024-07-23T19:55:55Z,2024-07-23T19:58:27Z,6.71955853581791,151.6
SU,2024-07-23T19:58:00Z,Day,0,2024-07-23T19:58:27Z,2024-07-23T19:58:34Z,1,7.39999999999964
T,2024-07-23T19:58:00Z,Day,0,2024-07-23T19:58:34Z,2024-07-23T19:59:05Z,2.17032558899058,31.3000000000011
SU,2024-07-23T19:59:00Z,Day,0,2024-07-23T19:59:05Z,2024-07-23T19:59:13Z,1,7.29999999999927
T,2024-07-23T19:59:00Z,Day,0,2024-07-23T19:59:13Z,2024-07-23T20:01:55Z,3.33727209571162,162.5
T,2024-07-23T20:02:00Z,Day,0,2024-07-23T20:02:00Z,2024-07-23T20:03:52Z,2.9367021129445,112
