State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
R,2023-08-02T15:08:00Z,Day,0,2023-08-02T15:08:52Z,2023-08-02T15:10:20Z,6.10117200268217,87.6799999999985
EF,2023-08-02T15:10:00Z,Day,0,2023-08-02T15:10:21Z,2023-08-02T15:15:23Z,47.43949901388,302.26
R,2023-08-02T15:15:00Z,Day,0,2023-08-02T15:15:24Z,2023-08-02T15:16:37Z,7.94320224405615,73.7199999999993
F,2023-08-02T15:16:00Z,Day,1,2023-08-02T15:16:38Z,2023-08-02T15:24:01Z,55.4630958754403,442.220000000001
R,2023-08-02T15:24:00Z,Day,0,2023-08-02T15:24:01Z,2023-08-02T15:26:10Z,5.85441331284781,128.76
EF,2023-08-02T15:26:00Z,Day,0,2023-08-02T15:26:11Z,2023-08-02T15:33:59Z,52.7545814587504,467.959999999999
SU,2023-08-02T15:33:00Z,Day,0,2023-08-02T15:33:59Z,2023-08-02T15:34:38Z,1,39.1800000000003
T,2023-08-02T15:34:00Z,Day,0,2023-08-02T15:34:38Z,2023-08-02T15:35:11Z,6.82831535015407,32.7800000000007
T,2023-08-02T15:35:00Z,Day,0,2023-08-02T15:35:12Z,2023-08-02T15:35:59Z,8.88721016968934,47.7199999999993
T,2023-08-02T15:36:00Z,Day,0,2023-08-02T15:36:00Z,2023-08-02T15:36:47Z,8.11324334608459,46.5999999999985
T,2023-08-02T15:36:00Z,Day,0,2023-08-02T15:36:47Z,2023-08-02T15:37:33Z,7.13811374944149,45.5799999999999
T,2023-08-02T15:37:00Z,Day,0,2023-08-02T15:37:35Z,2023-08-02T15:38:19Z,7.18241867774249,44.1599999999999
T,2023-08-02T15:38:00Z,Day,0,2023-08-02T15:38:23Z,2023-08-02T15:39:25Z,7.39007851535461,61.6000000000004
T,2023-08-02T15:39:00Z,Day,0,2023-08-02T15:39:26Z,2023-08-02T15:40:19Z,6.74805867056593,52.619999999999
T,2023-08-02T15:40:00Z,Day,0,2023-08-02T15:40:21Z,2023-08-02T15:41:24Z,8.64512255272093,63.4599999999991
SU,2023-08-02T15:41:00Z,Day,0,2023-08-02T15:41:24Z,2023-08-02T15:42:06Z,1,41.6599999999999
T,2023-08-02T15:42:00Z,Day,0,2023-08-02T15:42:06Z,2023-08-02T15:48:22Z,37.4963237659067,376.5
SU,2023-08-02T15:48:00Z,Day,0,2023-08-02T15:48:22Z,2023-08-02T15:49:16Z,1,53.9200000000001
T,2023-08-02T15:49:00Z,Day,0,2023-08-02T15:49:16Z,2023-08-02T15:49:55Z,6.72335728912866,38.5
T,2023-08-02T15:49:00Z,Day,0,2023-08-02T15:49:56Z,2023-08-02T15:50:31Z,5.5848737219939,34.7199999999993
T,2023-08-02T15:50:00Z,Day,0,2023-08-02T15:50:33Z,2023-08-02T15:51:36Z,7.53735071823312,62.9599999999991
T,2023-08-02T15:51:00Z,Day,0,2023-08-02T15:51:37Z,2023-08-02T15:52:19Z,6.91881342782755,42.4200000000001
T,2023-08-02T15:52:00Z,Day,0,2023-08-02T15:52:23Z,2023-08-02T15:53:14Z,6.65147189100933,51.0999999999985
T,2023-08-02T15:53:00Z,Day,0,2023-08-02T15:53:16Z,2023-08-02T15:54:23Z,7.38268711964467,67.0799999999999
T,2023-08-02T15:54:00Z,Day,0,2023-08-02T15:54:24Z,2023-08-02T15:55:35Z,8.15287874613825,70.4400000000005
SU,2023-08-02T15:55:00Z,Day,0,2023-08-02T15:55:35Z,2023-08-02T15:55:41Z,1,6.55999999999949
T,2023-08-02T15:55:00Z,Day,0,2023-08-02T15:55:41Z,2023-08-02T15:57:06Z,7.16316472311391,84.5
T,2023-08-02T15:57:00Z,Day,0,2023-08-02T15:57:07Z,2023-08-02T15:58:32Z,8.4474916251871,84.7599999999984
T,2023-08-02T15:58:00Z,Day,0,2023-08-02T15:58:34Z,2023-08-02T15:59:42Z,7.19105149510975,67.380000000001
T,2023-08-02T15:59:00Z,Day,0,2023-08-02T15:59:43Z,2023-08-02T16:01:20Z,8.80173854584867,97.5799999999999
T,2023-08-02T16:01:00Z,Day,0,2023-08-02T16:01:22Z,2023-08-02T16:01:57Z,6.02658290620024,34.7599999999984
T,2023-08-02T16:01:00Z,Day,0,2023-08-02T16:01:59Z,2023-08-02T16:03:07Z,8.191015551893,68.2999999999993
T,2023-08-02T16:03:00Z,Day,0,2023-08-02T16:03:09Z,2023-08-02T16:04:21Z,8.0124714047739,72.4799999999996
SU,2023-08-02T16:04:00Z,Day,0,2023-08-02T16:04:21Z,2023-08-02T16:05:35Z,1,73.6800000000003
EF,2023-08-02T16:05:00Z,Day,0,2023-08-02T16:05:35Z,2023-08-02T16:08:36Z,41.0825771444808,180.939999999999
SU,2023-08-02T16:08:00Z,Day,0,2023-08-02T16:08:36Z,2023-08-02T16:09:07Z,1,30.7800000000007
T,2023-08-02T16:09:00Z,Day,0,2023-08-02T16:09:07Z,2023-08-02T16:10:13Z,8.15415632921826,66.1399999999994
T,2023-08-02T16:10:00Z,Day,0,2023-08-02T16:10:17Z,2023-08-02T16:11:31Z,8.96986395825431,73.9200000000001
T,2023-08-02T16:11:00Z,Day,0,2023-08-02T16:11:34Z,2023-08-02T16:12:16Z,5.5615598848026,42.2999999999993
EF,2023-08-02T16:12:00Z,Day,0,2023-08-02T16:12:17Z,2023-08-02T16:14:43Z,13.6529838992358,146.24
