State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2024-07-22T23:16:00Z,Night,0,2024-07-22T23:16:38Z,2024-07-22T23:17:44Z,1,65.4599999999991
R,2024-07-22T23:17:00Z,Night,0,2024-07-22T23:17:44Z,2024-07-22T23:22:57Z,2.24793040953648,312.700000000001
SU,2024-07-22T23:22:00Z,Night,0,2024-07-22T23:22:57Z,2024-07-22T23:24:18Z,1,81.7000000000007
R,2024-07-22T23:24:00Z,Night,0,2024-07-22T23:24:18Z,2024-07-22T23:27:44Z,2.10528129869545,205.360000000001
SU,2024-07-22T23:27:00Z,Night,0,2024-07-22T23:27:44Z,2024-07-22T23:29:01Z,1,77.6399999999994
R,2024-07-22T23:29:00Z,Night,0,2024-07-22T23:29:01Z,2024-07-22T23:31:48Z,2.10528129869545,166.379999999997
SU,2024-07-22T23:31:00Z,Night,0,2024-07-22T23:31:48Z,2024-07-22T23:36:49Z,1,301.400000000001
R,2024-07-22T23:36:00Z,Night,0,2024-07-22T23:36:49Z,2024-07-22T23:40:33Z,2.24793040953648,224.040000000001
SU,2024-07-22T23:40:00Z,Night,0,2024-07-22T23:40:33Z,2024-07-22T23:41:53Z,1,80.1800000000003
R,2024-07-22T23:41:00Z,Night,0,2024-07-22T23:41:53Z,2024-07-22T23:45:55Z,2.21095319002325,241.860000000001
SU,2024-07-22T23:45:00Z,Night,0,2024-07-22T23:45:55Z,2024-07-22T23:46:49Z,1,53.4399999999987
R,2024-07-22T23:46:00Z,Night,0,2024-07-22T23:46:49Z,2024-07-22T23:51:18Z,2.65882331149112,269.419999999998
SU,2024-07-22T23:51:00Z,Night,0,2024-07-22T23:51:18Z,2024-07-22T23:53:09Z,1,111.200000000001
R,2024-07-22T23:53:00Z,Night,0,2024-07-22T23:53:09Z,2024-07-22T23:56:40Z,2.02728473457876,211.060000000001
SU,2024-07-22T23:56:00Z,Night,0,2024-07-22T23:56:40Z,2024-07-22T23:57:34Z,1,53.3600000000006
R,2024-07-22T23:57:00Z,Night,0,2024-07-22T23:57:34Z,2024-07-23T00:00:56Z,2.41175245174475,202.559999999998
SU,2024-07-23T00:00:00Z,Night,0,2024-07-23T00:00:56Z,2024-07-23T00:06:52Z,1,355.52
R,2024-07-23T00:06:00Z,Night,0,2024-07-23T00:06:52Z,2024-07-23T00:14:47Z,11.598663329855,475.779999999999
SU,2024-07-23T00:14:00Z,Night,0,2024-07-23T00:14:47Z,2024-07-23T00:15:11Z,1,23.3400000000001
R,2024-07-23T00:15:00Z,Night,0,2024-07-23T00:15:11Z,2024-07-23T00:16:22Z,3.45792296586568,71.0600000000013
SU,2024-07-23T00:16:00Z,Night,0,2024-07-23T00:16:22Z,2024-07-23T00:17:13Z,1,51.5600000000013
R,2024-07-23T00:17:00Z,Night,0,2024-07-23T00:17:13Z,2024-07-23T00:19:40Z,3.31780221214793,146.66
SU,2024-07-23T00:19:00Z,Night,0,2024-07-23T00:19:40Z,2024-07-23T00:20:21Z,1,41.2799999999988
R,2024-07-23T00:20:00Z,Night,0,2024-07-23T00:20:21Z,2024-07-23T00:25:20Z,2.74117139905596,298.400000000001
SU,2024-07-23T00:25:00Z,Night,0,2024-07-23T00:25:20Z,2024-07-23T00:26:26Z,1,66.619999999999
R,2024-07-23T00:26:00Z,Night,0,2024-07-23T00:26:26Z,2024-07-23T00:28:45Z,2.65590739808079,138.220000000001
SU,2024-07-23T00:28:00Z,Night,0,2024-07-23T00:28:45Z,2024-07-23T00:29:26Z,1,41.8400000000001
R,2024-07-23T00:29:00Z,Night,0,2024-07-23T00:29:26Z,2024-07-23T00:31:18Z,2.90223755906197,111.5
SU,2024-07-23T00:31:00Z,Night,0,2024-07-23T00:31:18Z,2024-07-23T00:38:55Z,1,457.459999999999
R,2024-07-23T00:38:00Z,Night,0,2024-07-23T00:38:55Z,2024-07-23T00:42:57Z,2.53916134128451,241.700000000001
SU,2024-07-23T00:42:00Z,Night,0,2024-07-23T00:42:57Z,2024-07-23T00:43:05Z,1,7.71999999999753
R,2024-07-23T00:43:00Z,Night,0,2024-07-23T00:43:05Z,2024-07-23T00:44:03Z,2.07977939150362,58.2200000000012
SU,2024-07-23T00:44:00Z,Night,0,2024-07-23T00:44:03Z,2024-07-23T00:44:57Z,1,54.119999999999
R,2024-07-23T00:44:00Z,Night,0,2024-07-23T00:44:57Z,2024-07-23T00:47:33Z,3.51180825714266,156.18
SU,2024-07-23T00:47:00Z,Night,0,2024-07-23T00:47:33Z,2024-07-23T00:48:21Z,1,47.2200000000012
R,2024-07-23T00:48:00Z,Night,0,2024-07-23T00:48:21Z,2024-07-23T00:51:09Z,2.03180567736695,168.239999999998
SU,2024-07-23T00:51:00Z,Night,0,2024-07-23T00:51:09Z,2024-07-23T00:52:16Z,1,67.260000000002
R,2024-07-23T00:52:00Z,Night,0,2024-07-23T00:52:16Z,2024-07-23T00:55:39Z,2.455903474352,202.98
SU,2024-07-23T00:55:00Z,Night,0,2024-07-23T00:55:39Z,2024-07-23T00:55:48Z,1,9.09999999999854
R,2024-07-23T00:55:00Z,Night,0,2024-07-23T00:55:48Z,2024-07-23T00:57:28Z,2.2753207227347,99.9600000000028
SU,2024-07-23T00:57:00Z,Night,0,2024-07-23T00:57:28Z,2024-07-23T00:58:23Z,1,54.4799999999996
R,2024-07-23T00:58:00Z,Night,0,2024-07-23T00:58:23Z,2024-07-23T01:01:40Z,2.45839970221562,197.200000000001
SU,2024-07-23T01:01:00Z,Night,0,2024-07-23T01:01:40Z,2024-07-23T01:03:05Z,1,85.2799999999988
R,2024-07-23T01:03:00Z,Night,0,2024-07-23T01:03:05Z,2024-07-23T01:05:43Z,2.83212241237038,158.279999999999
SU,2024-07-23T01:05:00Z,Night,0,2024-07-23T01:05:43Z,2024-07-23T01:10:52Z,1,308.780000000002
R,2024-07-23T01:10:00Z,Night,0,2024-07-23T01:10:52Z,2024-07-23T01:13:59Z,2.2596591278085,187.079999999998
SU,2024-07-23T01:13:00Z,Night,0,2024-07-23T01:13:59Z,2024-07-23T01:15:13Z,1,74.0800000000017
R,2024-07-23T01:15:00Z,Night,0,2024-07-23T01:15:13Z,2024-07-23T01:18:29Z,2.4299703560954,196.139999999999
SU,2024-07-23T01:18:00Z,Night,0,2024-07-23T01:18:29Z,2024-07-23T01:23:12Z,1,282.98
R,2024-07-23T01:23:00Z,Night,0,2024-07-23T01:23:12Z,2024-07-23T01:25:31Z,2.03493861781419,138.599999999999
SU,2024-07-23T01:25:00Z,Night,0,2024-07-23T01:25:31Z,2024-07-23T01:26:16Z,1,44.9599999999991
R,2024-07-23T01:26:00Z,Night,0,2024-07-23T01:26:16Z,2024-07-23T01:28:49Z,2.08485766492322,152.600000000002
SU,2024-07-23T01:28:00Z,Night,0,2024-07-23T01:28:49Z,2024-07-23T01:29:56Z,1,67.7999999999993
R,2024-07-23T01:29:00Z,Night,0,2024-07-23T01:29:56Z,2024-07-23T01:34:17Z,2.42531347440229,260.5
SU,2024-07-23T01:34:00Z,Night,0,2024-07-23T01:34:17Z,2024-07-23T01:35:15Z,1,58.5
R,2024-07-23T01:35:00Z,Night,0,2024-07-23T01:35:15Z,2024-07-23T01:38:58Z,2.10673037348943,222.260000000002
SU,2024-07-23T01:38:00Z,Night,0,2024-07-23T01:38:58Z,2024-07-23T01:49:14Z,1,616.559999999998
R,2024-07-23T01:49:00Z,Night,0,2024-07-23T01:49:14Z,2024-07-23T01:52:19Z,2.4578126672692,184.82
SU,2024-07-23T01:52:00Z,Night,0,2024-07-23T01:52:19Z,2024-07-23T01:53:16Z,1,57.2000000000007
R,2024-07-23T01:53:00Z,Night,0,2024-07-23T01:53:16Z,2024-07-23T01:57:42Z,2.41111155943167,265.5
SU,2024-07-23T01:57:00Z,Night,0,2024-07-23T01:57:42Z,2024-07-23T02:04:13Z,1,391.68
R,2024-07-23T02:04:00Z,Night,0,2024-07-23T02:04:13Z,2024-07-23T02:08:57Z,2.15121659277656,283.32
SU,2024-07-23T02:08:00Z,Night,0,2024-07-23T02:08:57Z,2024-07-23T02:18:30Z,1,572.959999999999
R,2024-07-23T02:18:00Z,Night,0,2024-07-23T02:18:30Z,2024-07-23T02:21:23Z,2.15898122082297,173.02
SU,2024-07-23T02:21:00Z,Night,0,2024-07-23T02:21:23Z,2024-07-23T02:22:53Z,1,89.9599999999991
R,2024-07-23T02:22:00Z,Night,0,2024-07-23T02:22:53Z,2024-07-23T02:26:05Z,3.08176364637768,192.84
SU,2024-07-23T02:26:00Z,Night,0,2024-07-23T02:26:05Z,2024-07-23T02:27:04Z,1,58.3400000000001
R,2024-07-23T02:27:00Z,Night,0,2024-07-23T02:27:04Z,2024-07-23T02:31:27Z,2.3802312860804,263.300000000003
SU,2024-07-23T02:31:00Z,Night,0,2024-07-23T02:31:27Z,2024-07-23T02:33:08Z,1,100.879999999997
R,2024-07-23T02:33:00Z,Night,1,2024-07-23T02:33:08Z,2024-07-23T02:36:44Z,3.14735068015614,216.080000000002
SU,2024-07-23T02:36:00Z,Night,0,2024-07-23T02:36:44Z,2024-07-23T02:38:06Z,1,82.0999999999985
R,2024-07-23T02:38:00Z,Night,0,2024-07-23T02:38:06Z,2024-07-23T02:47:38Z,10.8386996139358,571.860000000001
SU,2024-07-23T02:47:00Z,Night,0,2024-07-23T02:47:38Z,2024-07-23T02:49:27Z,1,108.959999999999
R,2024-07-23T02:49:00Z,Night,0,2024-07-23T02:49:27Z,2024-07-23T02:53:44Z,2.65600590468909,256.700000000004
SU,2024-07-23T02:53:00Z,Night,0,2024-07-23T02:53:44Z,2024-07-23T02:59:48Z,1,363.899999999994
R,2024-07-23T02:59:00Z,Night,0,2024-07-23T02:59:48Z,2024-07-23T03:03:10Z,2.10743961211378,202.520000000004
SU,2024-07-23T03:03:00Z,Night,0,2024-07-23T03:03:10Z,2024-07-23T03:08:29Z,1,318.459999999999
R,2024-07-23T03:08:00Z,Night,0,2024-07-23T03:08:29Z,2024-07-23T03:12:32Z,2.67860684610842,243.720000000001
SU,2024-07-23T03:12:00Z,Night,0,2024-07-23T03:12:32Z,2024-07-23T03:14:08Z,1,95.5999999999985
