0263829,PRIMARY,7/23/2024,17:50:58,40.90599,-71.86001,-21,11.8,1.456,1.456,7,7,0,D
0263829,PRIMARY,7/23/2024,17:57:25,40.90237,-71.86413,-35.5,18.2,1.659,1.659,6,6,0,D
