State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
EF,2023-07-24T07:31:00Z,Day,0,2023-07-24T07:31:09Z,2023-07-24T07:32:25Z,21.1397202452674,75.28
EF,2023-07-24T07:32:00Z,Day,0,2023-07-24T07:32:43Z,2023-07-24T07:34:46Z,30.3659766023943,123.84
EF,2023-07-24T07:34:00Z,Day,0,2023-07-24T07:34:47Z,2023-07-24T07:35:17Z,5.64603450213838,30.3599999999999
EF,2023-07-24T07:35:00Z,Day,0,2023-07-24T07:35:18Z,2023-07-24T07:35:49Z,6.2993994099417,30.52
F,2023-07-24T07:35:00Z,Day,1,2023-07-24T07:35:49Z,2023-07-24T07:41:15Z,29.5644540898739,325.32
SU,2023-07-24T07:41:00Z,Day,0,2023-07-24T07:41:15Z,2023-07-24T07:41:47Z,1,32.3599999999999
F,2023-07-24T07:41:00Z,Day,1,2023-07-24T07:41:47Z,2023-07-24T07:43:08Z,21.723248799643,81.4400000000001
SU,2023-07-24T07:43:00Z,Day,0,2023-07-24T07:43:08Z,2023-07-24T07:43:43Z,1,34.96
T,2023-07-24T07:43:00Z,Day,0,2023-07-24T07:43:43Z,2023-07-24T07:44:53Z,14.8350072257284,70.0799999999999
EF,2023-07-24T07:44:00Z,Day,0,2023-07-24T07:44:54Z,2023-07-24T07:45:54Z,25.0905417124757,60.04
SU,2023-07-24T07:45:00Z,Day,0,2023-07-24T07:45:54Z,2023-07-24T07:46:41Z,1,46.72
T,2023-07-24T07:46:00Z,Day,0,2023-07-24T07:46:41Z,2023-07-24T07:47:51Z,14.8325288388833,70.3999999999999
SU,2023-07-24T07:47:00Z,Day,0,2023-07-24T07:47:51Z,2023-07-24T07:48:24Z,1,32.4400000000001
T,2023-07-24T07:48:00Z,Day,0,2023-07-24T07:48:24Z,2023-07-24T07:51:11Z,36.6987701960134,167.56
F,2023-07-24T07:51:00Z,Day,1,2023-07-24T07:51:39Z,2023-07-24T07:56:40Z,33.9192835724478,300.96
EF,2023-07-24T07:56:00Z,Day,0,2023-07-24T07:56:41Z,2023-07-24T07:57:44Z,32.9419002320432,63.1599999999999
SU,2023-07-24T07:57:00Z,Day,0,2023-07-24T07:57:44Z,2023-07-24T07:58:42Z,1,58.2400000000002
F,2023-07-24T07:58:00Z,Day,1,2023-07-24T07:58:42Z,2023-07-24T08:02:17Z,33.6066602620404,214.96
SU,2023-07-24T08:02:00Z,Day,0,2023-07-24T08:02:17Z,2023-07-24T08:03:28Z,1,70.52
T,2023-07-24T08:03:00Z,Day,0,2023-07-24T08:03:28Z,2023-07-24T08:04:38Z,14.6887763847272,70.2799999999997
SU,2023-07-24T08:04:00Z,Day,0,2023-07-24T08:04:38Z,2023-07-24T08:05:10Z,1,31.8400000000001
T,2023-07-24T08:05:00Z,Day,0,2023-07-24T08:05:10Z,2023-07-24T08:06:31Z,11.2092543067915,81.4400000000001
T,2023-07-24T08:06:00Z,Day,0,2023-07-24T08:06:47Z,2023-07-24T08:08:10Z,17.2103969261663,82.8800000000001
SU,2023-07-24T08:08:00Z,Day,0,2023-07-24T08:08:10Z,2023-07-24T08:08:55Z,1,45.4000000000001
T,2023-07-24T08:08:00Z,Day,0,2023-07-24T08:08:55Z,2023-07-24T08:10:28Z,12.1227849070226,93.2800000000002
R,2023-07-24T08:10:00Z,Day,0,2023-07-24T08:10:52Z,2023-07-24T08:11:32Z,6.47526573429435,40.4400000000001
R,2023-07-24T08:11:00Z,Day,0,2023-07-24T08:11:33Z,2023-07-24T08:12:11Z,7.6469367427587,37.7200000000003
F,2023-07-24T08:12:00Z,Day,1,2023-07-24T08:12:12Z,2023-07-24T08:16:27Z,35.7735172569595,254.96
F,2023-07-24T08:16:00Z,Day,1,2023-07-24T08:16:28Z,2023-07-24T08:18:27Z,36.1978581136589,119.12
SU,2023-07-24T08:18:00Z,Day,0,2023-07-24T08:18:27Z,2023-07-24T08:19:25Z,1,58.0799999999999
EF,2023-07-24T08:19:00Z,Day,0,2023-07-24T08:19:25Z,2023-07-24T08:21:30Z,29.4941018371053,124.72
SU,2023-07-24T08:21:00Z,Day,0,2023-07-24T08:21:30Z,2023-07-24T08:22:22Z,1,52
T,2023-07-24T08:22:00Z,Day,0,2023-07-24T08:22:22Z,2023-07-24T08:23:24Z,8.36086028144103,62.8400000000001
T,2023-07-24T08:23:00Z,Day,0,2023-07-24T08:23:44Z,2023-07-24T08:25:21Z,11.1296667856425,97.1200000000003
SU,2023-07-24T08:25:00Z,Day,0,2023-07-24T08:25:21Z,2023-07-24T08:26:21Z,1,60.0799999999999
T,2023-07-24T08:26:00Z,Day,0,2023-07-24T08:26:21Z,2023-07-24T08:28:00Z,9.78165635554,98.5599999999995
T,2023-07-24T08:28:00Z,Day,0,2023-07-24T08:28:01Z,2023-07-24T08:28:56Z,11.721119062775,55.5200000000004
EF,2023-07-24T08:29:00Z,Day,0,2023-07-24T08:29:21Z,2023-07-24T08:30:40Z,25.9127703184198,78.6799999999994
F,2023-07-24T08:31:00Z,Day,1,2023-07-24T08:31:00Z,2023-07-24T08:32:24Z,23.6617186989211,83.9200000000001
F,2023-07-24T08:32:00Z,Day,1,2023-07-24T08:32:24Z,2023-07-24T08:35:29Z,28.325681402027,184.28
SU,2023-07-24T08:35:00Z,Day,0,2023-07-24T08:35:29Z,2023-07-24T08:36:21Z,1,52.6000000000004
F,2023-07-24T08:36:00Z,Day,1,2023-07-24T08:36:21Z,2023-07-24T08:40:16Z,26.3590684276626,234.599999999999
SU,2023-07-24T08:40:00Z,Day,0,2023-07-24T08:40:16Z,2023-07-24T08:41:13Z,1,57.6000000000004
F,2023-07-24T08:41:00Z,Day,1,2023-07-24T08:41:13Z,2023-07-24T08:43:09Z,28.7758902027857,115.16
SU,2023-07-24T08:43:00Z,Day,0,2023-07-24T08:43:09Z,2023-07-24T08:44:26Z,1,77.04
T,2023-07-24T08:44:00Z,Day,0,2023-07-24T08:44:26Z,2023-07-24T08:45:26Z,17.9492187407877,60.4800000000005
F,2023-07-24T08:45:00Z,Day,1,2023-07-24T08:45:50Z,2023-07-24T08:48:09Z,33.3902697543695,139.88
SU,2023-07-24T08:48:00Z,Day,0,2023-07-24T08:48:09Z,2023-07-24T08:48:58Z,1,48.5599999999995
F,2023-07-24T08:48:00Z,Day,1,2023-07-24T08:48:58Z,2023-07-24T08:51:23Z,35.6035582418682,144.84
SU,2023-07-24T08:51:00Z,Day,0,2023-07-24T08:51:23Z,2023-07-24T08:52:49Z,1,86.5600000000004
EF,2023-07-24T08:52:00Z,Day,0,2023-07-24T08:52:49Z,2023-07-24T08:54:58Z,34.8162188147405,128.88
SU,2023-07-24T08:54:00Z,Day,0,2023-07-24T08:54:58Z,2023-07-24T08:55:36Z,1,37.7199999999993
EF,2023-07-24T08:55:00Z,Day,0,2023-07-24T08:55:36Z,2023-07-24T08:58:06Z,33.7099899485001,150.240000000001
F,2023-07-24T08:58:00Z,Day,1,2023-07-24T08:58:07Z,2023-07-24T09:00:23Z,34.0642609861066,136.36
SU,2023-07-24T09:00:00Z,Day,0,2023-07-24T09:00:23Z,2023-07-24T09:02:08Z,1,104.76
R,2023-07-24T09:02:00Z,Day,0,2023-07-24T09:02:08Z,2023-07-24T09:03:26Z,16.3121899513157,77.7599999999993
SU,2023-07-24T09:03:00Z,Day,0,2023-07-24T09:03:26Z,2023-07-24T09:04:17Z,1,51.2000000000007
R,2023-07-24T09:04:00Z,Day,0,2023-07-24T09:04:17Z,2023-07-24T09:05:13Z,8.63250351287183,55.3199999999997
R,2023-07-24T09:05:00Z,Day,0,2023-07-24T09:05:41Z,2023-07-24T09:06:29Z,7.97127924483553,48.3200000000006
R,2023-07-24T09:06:00Z,Day,0,2023-07-24T09:06:57Z,2023-07-24T09:10:41Z,14.5879610375836,223.679999999999
SU,2023-07-24T09:10:00Z,Day,0,2023-07-24T09:10:41Z,2023-07-24T09:11:20Z,1,39.1599999999999
EF,2023-07-24T09:11:00Z,Day,0,2023-07-24T09:11:20Z,2023-07-24T09:14:27Z,29.4750793432573,187.12
SU,2023-07-24T09:14:00Z,Day,0,2023-07-24T09:14:27Z,2023-07-24T09:15:04Z,1,37
EF,2023-07-24T09:15:00Z,Day,0,2023-07-24T09:15:04Z,2023-07-24T09:16:36Z,13.1754110290028,92.4000000000005
EF,2023-07-24T09:16:00Z,Day,0,2023-07-24T09:16:58Z,2023-07-24T09:20:26Z,25.4713113418238,208.04
EF,2023-07-24T09:20:00Z,Day,0,2023-07-24T09:20:40Z,2023-07-24T09:23:36Z,34.8352952241849,175.84
SU,2023-07-24T09:23:00Z,Day,0,2023-07-24T09:23:36Z,2023-07-24T09:24:20Z,1,44
F,2023-07-24T09:24:00Z,Day,1,2023-07-24T09:24:20Z,2023-07-24T09:26:44Z,37.8148005089968,144.16
