State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2023-07-25T17:48:00Z,Day,0,2023-07-25T17:48:12Z,2023-07-25T17:49:18Z,1,66.6400000000003
EF,2023-07-25T17:49:00Z,Day,0,2023-07-25T17:49:18Z,2023-07-25T17:54:40Z,12.9414502215695,322.2
SU,2023-07-25T17:54:00Z,Day,0,2023-07-25T17:54:40Z,2023-07-25T17:55:04Z,1,23.5199999999995
F,2023-07-25T17:55:00Z,Day,1,2023-07-25T17:55:04Z,2023-07-25T17:58:43Z,11.6299515951096,219.52
SU,2023-07-25T17:58:00Z,Day,0,2023-07-25T17:58:43Z,2023-07-25T17:59:30Z,1,46.4799999999996
EF,2023-07-25T17:59:00Z,Day,0,2023-07-25T17:59:30Z,2023-07-25T18:05:45Z,13.8719254678003,375.48
SU,2023-07-25T18:05:00Z,Day,0,2023-07-25T18:05:45Z,2023-07-25T18:06:30Z,1,44.7600000000002
EF,2023-07-25T18:06:00Z,Day,0,2023-07-25T18:06:30Z,2023-07-25T18:12:20Z,12.8756572832126,349.44
SU,2023-07-25T18:12:00Z,Day,0,2023-07-25T18:12:20Z,2023-07-25T18:12:40Z,1,19.8800000000001
EF,2023-07-25T18:12:00Z,Day,0,2023-07-25T18:12:40Z,2023-07-25T18:13:27Z,5.04733746666417,47.2799999999997
SU,2023-07-25T18:13:00Z,Day,0,2023-07-25T18:13:27Z,2023-07-25T18:14:26Z,1,58.96
EF,2023-07-25T18:14:00Z,Day,0,2023-07-25T18:14:26Z,2023-07-25T18:22:04Z,32.3172105513649,457.92
SU,2023-07-25T18:22:00Z,Day,0,2023-07-25T18:22:04Z,2023-07-25T18:22:47Z,1,43.4799999999996
T,2023-07-25T18:22:00Z,Day,0,2023-07-25T18:22:47Z,2023-07-25T18:27:09Z,12.2988145035382,262.24
SU,2023-07-25T18:27:00Z,Day,0,2023-07-25T18:27:09Z,2023-07-25T18:28:03Z,1,53.2800000000007
T,2023-07-25T18:28:00Z,Day,0,2023-07-25T18:28:03Z,2023-07-25T18:34:50Z,14.0325639038671,407.76
SU,2023-07-25T18:34:00Z,Day,0,2023-07-25T18:34:50Z,2023-07-25T18:36:05Z,1,74.2399999999998
T,2023-07-25T18:36:00Z,Day,0,2023-07-25T18:36:05Z,2023-07-25T18:42:25Z,12.9560930603108,379.880000000001
SU,2023-07-25T18:42:00Z,Day,0,2023-07-25T18:42:25Z,2023-07-25T18:43:41Z,1,76.3599999999988
T,2023-07-25T18:43:00Z,Day,0,2023-07-25T18:43:41Z,2023-07-25T18:48:47Z,13.5581558720418,306.040000000001
SU,2023-07-25T18:48:00Z,Day,0,2023-07-25T18:48:47Z,2023-07-25T18:48:57Z,1,9.76000000000022
S,2023-07-25T18:48:00Z,Day,0,2023-07-25T18:48:57Z,2023-07-25T18:52:07Z,14.2271960670477,190.599999999999
SU,2023-07-25T18:52:00Z,Day,0,2023-07-25T18:52:07Z,2023-07-25T18:52:58Z,1,50.3200000000015
S,2023-07-25T18:52:00Z,Day,0,2023-07-25T18:52:58Z,2023-07-25T18:53:56Z,4.3020281323808,58.3599999999988
SU,2023-07-25T18:53:00Z,Day,0,2023-07-25T18:53:56Z,2023-07-25T18:54:56Z,1,59.8000000000011
T,2023-07-25T18:54:00Z,Day,0,2023-07-25T18:54:56Z,2023-07-25T18:59:08Z,3.90400882023582,252.679999999998
SU,2023-07-25T18:59:00Z,Day,0,2023-07-25T18:59:08Z,2023-07-25T18:59:44Z,1,36
T,2023-07-25T18:59:00Z,Day,0,2023-07-25T18:59:44Z,2023-07-25T19:01:00Z,2.34437008668188,75.4400000000005
SU,2023-07-25T19:01:00Z,Day,0,2023-07-25T19:01:00Z,2023-07-25T19:01:42Z,1,41.880000000001
T,2023-07-25T19:01:00Z,Day,0,2023-07-25T19:01:42Z,2023-07-25T19:03:37Z,2.46775775434219,115.559999999999
SU,2023-07-25T19:03:00Z,Day,0,2023-07-25T19:03:37Z,2023-07-25T19:04:15Z,1,38.119999999999
T,2023-07-25T19:04:00Z,Day,0,2023-07-25T19:04:15Z,2023-07-25T19:07:31Z,3.24713505413832,196
SU,2023-07-25T19:07:00Z,Day,0,2023-07-25T19:07:31Z,2023-07-25T19:08:14Z,1,42.4000000000015
T,2023-07-25T19:08:00Z,Day,0,2023-07-25T19:08:14Z,2023-07-25T19:10:12Z,3.03838475308115,118.24
SU,2023-07-25T19:10:00Z,Day,0,2023-07-25T19:10:12Z,2023-07-25T19:10:51Z,1,38.5599999999995
T,2023-07-25T19:10:00Z,Day,0,2023-07-25T19:10:51Z,2023-07-25T19:13:14Z,3.10209446181492,143.32
SU,2023-07-25T19:13:00Z,Day,0,2023-07-25T19:13:14Z,2023-07-25T19:13:56Z,1,41.8000000000011
T,2023-07-25T19:13:00Z,Day,0,2023-07-25T19:13:56Z,2023-07-25T19:17:35Z,2.88110371705816,219.32
SU,2023-07-25T19:17:00Z,Day,0,2023-07-25T19:17:35Z,2023-07-25T19:18:47Z,1,72.0799999999999
R,2023-07-25T19:18:00Z,Day,0,2023-07-25T19:18:47Z,2023-07-25T19:21:30Z,3.1939217777357,162.48
