State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2024-07-27T17:17:00Z,Day,0,2024-07-27T17:17:28Z,2024-07-27T17:18:36Z,1,67.8999999999996
T,2024-07-27T17:18:00Z,Day,0,2024-07-27T17:18:36Z,2024-07-27T17:20:01Z,8.69775425896542,85.1999999999989
SU,2024-07-27T17:20:00Z,Day,0,2024-07-27T17:20:01Z,2024-07-27T17:21:06Z,1,65
F,2024-07-27T17:21:00Z,Day,1,2024-07-27T17:21:06Z,2024-07-27T17:27:12Z,30.5809651653168,365.5
SU,2024-07-27T17:27:00Z,Day,0,2024-07-27T17:27:12Z,2024-07-27T17:29:02Z,1,110.6
F,2024-07-27T17:29:00Z,Day,1,2024-07-27T17:29:02Z,2024-07-27T17:34:31Z,37.5347414183439,328.800000000001
SU,2024-07-27T17:34:00Z,Day,0,2024-07-27T17:34:31Z,2024-07-27T17:35:48Z,1,77.0999999999985
EF,2024-07-27T17:35:00Z,Day,0,2024-07-27T17:35:48Z,2024-07-27T17:38:50Z,34.733564997363104,181.400000000001
SU,2024-07-27T17:38:00Z,Day,0,2024-07-27T17:38:50Z,2024-07-27T17:40:34Z,1,103.799999999999
F,2024-07-27T17:40:00Z,Day,1,2024-07-27T17:40:34Z,2024-07-27T17:45:02Z,44.9629089493426,268.5
SU,2024-07-27T17:45:00Z,Day,0,2024-07-27T17:45:02Z,2024-07-27T17:46:02Z,1,59.7999999999993
T,2024-07-27T17:46:00Z,Day,0,2024-07-27T17:46:02Z,2024-07-27T17:47:50Z,10.4764797506384,108.5
SU,2024-07-27T17:47:00Z,Day,0,2024-07-27T17:47:50Z,2024-07-27T17:48:34Z,1,43.4000000000015
F,2024-07-27T17:48:00Z,Day,1,2024-07-27T17:48:34Z,2024-07-27T17:52:31Z,48.4632437000384,237.299999999999
SU,2024-07-27T17:52:00Z,Day,0,2024-07-27T17:52:31Z,2024-07-27T17:53:51Z,1,80.1000000000004
F,2024-07-27T17:53:00Z,Day,1,2024-07-27T17:53:51Z,2024-07-27T18:01:37Z,48.3545373691318,465.699999999999
SU,2024-07-27T18:01:00Z,Day,0,2024-07-27T18:01:37Z,2024-07-27T18:03:13Z,1,96.6000000000004
F,2024-07-27T18:03:00Z,Day,1,2024-07-27T18:03:13Z,2024-07-27T18:11:23Z,48.1524027405966,489.800000000001
SU,2024-07-27T18:11:00Z,Day,0,2024-07-27T18:11:23Z,2024-07-27T18:13:34Z,1,131.199999999999
F,2024-07-27T18:13:00Z,Day,1,2024-07-27T18:13:34Z,2024-07-27T18:20:27Z,49.3040439126072,412.800000000001
SU,2024-07-27T18:20:00Z,Day,0,2024-07-27T18:20:27Z,2024-07-27T18:21:40Z,1,72.6999999999989
R,2024-07-27T18:21:00Z,Day,0,2024-07-27T18:21:40Z,2024-07-27T18:23:16Z,7.56948358299945,96
SU,2024-07-27T18:23:00Z,Day,0,2024-07-27T18:23:16Z,2024-07-27T18:23:58Z,1,42.5
R,2024-07-27T18:23:00Z,Day,0,2024-07-27T18:23:58Z,2024-07-27T18:26:05Z,8.35126736944768,126.5
SU,2024-07-27T18:26:00Z,Day,0,2024-07-27T18:26:05Z,2024-07-27T18:26:46Z,1,41.2000000000007
R,2024-07-27T18:26:00Z,Day,0,2024-07-27T18:26:46Z,2024-07-27T18:29:53Z,9.87867926732476,186.5
SU,2024-07-27T18:29:00Z,Day,0,2024-07-27T18:29:53Z,2024-07-27T18:30:19Z,1,26.6000000000004
F,2024-07-27T18:30:00Z,Day,1,2024-07-27T18:30:19Z,2024-07-27T18:33:37Z,8.39519142363856,198
SU,2024-07-27T18:33:00Z,Day,0,2024-07-27T18:33:37Z,2024-07-27T18:34:40Z,1,62.8999999999996
R,2024-07-27T18:34:00Z,Day,0,2024-07-27T18:34:40Z,2024-07-27T18:36:45Z,7.33580059579032,124.5
SU,2024-07-27T18:36:00Z,Day,0,2024-07-27T18:36:45Z,2024-07-27T18:37:11Z,1,26.6000000000004
R,2024-07-27T18:37:00Z,Day,0,2024-07-27T18:37:11Z,2024-07-27T18:39:11Z,7.50193118580389,119.5
SU,2024-07-27T18:39:00Z,Day,0,2024-07-27T18:39:11Z,2024-07-27T18:39:37Z,1,26.2999999999993
R,2024-07-27T18:39:00Z,Day,0,2024-07-27T18:39:37Z,2024-07-27T18:41:34Z,8.03650706432258,116.6
SU,2024-07-27T18:41:00Z,Day,0,2024-07-27T18:41:34Z,2024-07-27T18:41:58Z,1,24
R,2024-07-27T18:41:00Z,Day,0,2024-07-27T18:41:58Z,2024-07-27T18:44:10Z,7.12704665950079,132.699999999999
SU,2024-07-27T18:44:00Z,Day,0,2024-07-27T18:44:10Z,2024-07-27T18:44:38Z,1,27.7000000000007
R,2024-07-27T18:44:00Z,Day,0,2024-07-27T18:44:38Z,2024-07-27T18:46:48Z,8.61354522978217,130.200000000001
SU,2024-07-27T18:46:00Z,Day,0,2024-07-27T18:46:48Z,2024-07-27T18:47:54Z,1,65.5999999999985
R,2024-07-27T18:47:00Z,Day,0,2024-07-27T18:47:54Z,2024-07-27T18:50:11Z,7.39865019075634,137.1
SU,2024-07-27T18:50:00Z,Day,0,2024-07-27T18:50:11Z,2024-07-27T18:50:40Z,1,29
R,2024-07-27T18:50:00Z,Day,0,2024-07-27T18:50:40Z,2024-07-27T18:53:08Z,8.37763450054655,148.200000000001
SU,2024-07-27T18:53:00Z,Day,0,2024-07-27T18:53:08Z,2024-07-27T18:53:56Z,1,47.8999999999996
R,2024-07-27T18:53:00Z,Day,0,2024-07-27T18:53:56Z,2024-07-27T18:56:14Z,7.06534075861322,138.200000000001
SU,2024-07-27T18:56:00Z,Day,0,2024-07-27T18:56:14Z,2024-07-27T18:57:08Z,1,53.5999999999985
R,2024-07-27T18:57:00Z,Day,0,2024-07-27T18:57:08Z,2024-07-27T18:59:20Z,7.09852590453074,132.400000000001
SU,2024-07-27T18:59:00Z,Day,0,2024-07-27T18:59:20Z,2024-07-27T18:59:52Z,1,31.7999999999993
R,2024-07-27T18:59:00Z,Day,0,2024-07-27T18:59:52Z,2024-07-27T19:01:30Z,5.98392397393785,97.7000000000007
SU,2024-07-27T19:01:00Z,Day,0,2024-07-27T19:01:30Z,2024-07-27T19:02:02Z,1,32
R,2024-07-27T19:02:00Z,Day,0,2024-07-27T19:02:02Z,2024-07-27T19:04:03Z,5.60785208423612,121.700000000001
SU,2024-07-27T19:04:00Z,Day,0,2024-07-27T19:04:03Z,2024-07-27T19:04:59Z,1,55.3999999999978
R,2024-07-27T19:04:00Z,Day,0,2024-07-27T19:04:59Z,2024-07-27T19:07:26Z,6.47224689802264,146.900000000001
SU,2024-07-27T19:07:00Z,Day,0,2024-07-27T19:07:26Z,2024-07-27T19:07:34Z,1,8.09999999999854
F,2024-07-27T19:07:00Z,Day,1,2024-07-27T19:07:34Z,2024-07-27T19:09:23Z,33.8046269825109,109.600000000002
SU,2024-07-27T19:09:00Z,Day,0,2024-07-27T19:09:23Z,2024-07-27T19:10:58Z,1,94.5999999999985
R,2024-07-27T19:10:00Z,Day,0,2024-07-27T19:10:58Z,2024-07-27T19:12:59Z,5.88067238488758,120.799999999999
SU,2024-07-27T19:12:00Z,Day,0,2024-07-27T19:12:59Z,2024-07-27T19:13:32Z,1,32.7000000000007
R,2024-07-27T19:13:00Z,Day,0,2024-07-27T19:13:32Z,2024-07-27T19:15:47Z,6.94683703853817,135.799999999999
SU,2024-07-27T19:15:00Z,Day,0,2024-07-27T19:15:47Z,2024-07-27T19:16:43Z,1,55.5
R,2024-07-27T19:16:00Z,Day,0,2024-07-27T19:16:43Z,2024-07-27T19:19:31Z,6.07453286724331,168.400000000001
R,2024-07-27T19:19:00Z,Day,0,2024-07-27T19:19:35Z,2024-07-27T19:21:11Z,4.9791101480805,96.7999999999993
SU,2024-07-27T19:21:00Z,Day,0,2024-07-27T19:21:11Z,2024-07-27T19:22:07Z,1,55.7000000000007
R,2024-07-27T19:22:00Z,Day,0,2024-07-27T19:22:07Z,2024-07-27T19:24:26Z,6.10207847546633,138.599999999999
SU,2024-07-27T19:24:00Z,Day,0,2024-07-27T19:24:26Z,2024-07-27T19:25:19Z,1,53.4000000000015
R,2024-07-27T19:25:00Z,Day,0,2024-07-27T19:25:19Z,2024-07-27T19:27:45Z,5.92196114847876,145.5
SU,2024-07-27T19:27:00Z,Day,0,2024-07-27T19:27:45Z,2024-07-27T19:28:43Z,1,58.5
R,2024-07-27T19:28:00Z,Day,0,2024-07-27T19:28:43Z,2024-07-27T19:30:51Z,5.57234753367849,128.400000000001
SU,2024-07-27T19:30:00Z,Day,0,2024-07-27T19:30:51Z,2024-07-27T19:31:41Z,1,50
R,2024-07-27T19:31:00Z,Day,0,2024-07-27T19:31:41Z,2024-07-27T19:33:56Z,6.29320194757559,134.799999999999
SU,2024-07-27T19:33:00Z,Day,0,2024-07-27T19:33:56Z,2024-07-27T19:34:53Z,1,56.3999999999978
R,2024-07-27T19:34:00Z,Day,0,2024-07-27T19:34:53Z,2024-07-27T19:37:01Z,5.23925816748326,128.200000000001
SU,2024-07-27T19:37:00Z,Day,0,2024-07-27T19:37:01Z,2024-07-27T19:37:34Z,1,33.2000000000007
R,2024-07-27T19:37:00Z,Day,0,2024-07-27T19:37:34Z,2024-07-27T19:39:33Z,5.70749256119611,118.799999999999
SU,2024-07-27T19:39:00Z,Day,0,2024-07-27T19:39:33Z,2024-07-27T19:40:56Z,1,83
R,2024-07-27T19:40:00Z,Day,0,2024-07-27T19:40:56Z,2024-07-27T19:43:34Z,6.88329216917551,158.5
SU,2024-07-27T19:43:00Z,Day,0,2024-07-27T19:43:34Z,2024-07-27T19:44:24Z,1,49.7000000000007
R,2024-07-27T19:44:00Z,Day,0,2024-07-27T19:44:24Z,2024-07-27T19:46:52Z,5.82204000387846,147.700000000001
SU,2024-07-27T19:46:00Z,Day,0,2024-07-27T19:46:52Z,2024-07-27T19:47:50Z,1,58.7000000000007
R,2024-07-27T19:47:00Z,Day,0,2024-07-27T19:47:50Z,2024-07-27T19:50:00Z,5.42662159146411,129.199999999997
SU,2024-07-27T19:50:00Z,Day,0,2024-07-27T19:50:00Z,2024-07-27T19:50:53Z,1,53.8000000000029
R,2024-07-27T19:50:00Z,Day,0,2024-07-27T19:50:53Z,2024-07-27T19:53:20Z,5.94693977338117,146.199999999997
SU,2024-07-27T19:53:00Z,Day,0,2024-07-27T19:53:20Z,2024-07-27T19:54:13Z,1,53
R,2024-07-27T19:54:00Z,Day,0,2024-07-27T19:54:13Z,2024-07-27T19:56:20Z,5.71769020478101,127.400000000001
SU,2024-07-27T19:56:00Z,Day,0,2024-07-27T19:56:20Z,2024-07-27T19:57:41Z,1,80.7999999999993
R,2024-07-27T19:57:00Z,Day,0,2024-07-27T19:57:41Z,2024-07-27T19:59:58Z,5.2255573736794,136.900000000001
SU,2024-07-27T19:59:00Z,Day,0,2024-07-27T19:59:58Z,2024-07-27T20:00:53Z,1,55.7000000000007
R,2024-07-27T20:00:00Z,Day,0,2024-07-27T20:00:53Z,2024-07-27T20:03:42Z,6.9181094992445,168.699999999997
SU,2024-07-27T20:03:00Z,Day,0,2024-07-27T20:03:42Z,2024-07-27T20:04:41Z,1,59.3000000000029
R,2024-07-27T20:04:00Z,Day,0,2024-07-27T20:04:41Z,2024-07-27T20:06:40Z,5.75904813927864,118.699999999997
SU,2024-07-27T20:06:00Z,Twilight,0,2024-07-27T20:06:40Z,2024-07-27T20:07:38Z,1,57.5
R,2024-07-27T20:07:00Z,Twilight,0,2024-07-27T20:07:38Z,2024-07-27T20:09:45Z,4.79494745185542,127.5
R,2024-07-27T20:09:00Z,Twilight,0,2024-07-27T20:09:50Z,2024-07-27T20:11:14Z,4.58671666656031,83.7999999999993
SU,2024-07-27T20:11:00Z,Twilight,0,2024-07-27T20:11:14Z,2024-07-27T20:12:23Z,1,69.4000000000015
R,2024-07-27T20:12:00Z,Twilight,0,2024-07-27T20:12:23Z,2024-07-27T20:14:21Z,4.82496703345003,117.900000000001
SU,2024-07-27T20:14:00Z,Twilight,0,2024-07-27T20:14:21Z,2024-07-27T20:14:54Z,1,33.1999999999971
R,2024-07-27T20:14:00Z,Twilight,0,2024-07-27T20:14:54Z,2024-07-27T20:17:13Z,5.05115551466214,138.800000000003
SU,2024-07-27T20:17:00Z,Twilight,0,2024-07-27T20:17:13Z,2024-07-27T20:17:44Z,1,31
R,2024-07-27T20:17:00Z,Twilight,0,2024-07-27T20:17:44Z,2024-07-27T20:20:58Z,5.42250817472873,193.599999999999
SU,2024-07-27T20:20:00Z,Twilight,0,2024-07-27T20:20:58Z,2024-07-27T20:22:24Z,1,86.4000000000015
R,2024-07-27T20:22:00Z,Twilight,0,2024-07-27T20:22:24Z,2024-07-27T20:24:51Z,4.61028628407845,147
SU,2024-07-27T20:24:00Z,Twilight,0,2024-07-27T20:24:51Z,2024-07-27T20:25:52Z,1,60.8999999999978
R,2024-07-27T20:25:00Z,Twilight,0,2024-07-27T20:25:52Z,2024-07-27T20:28:17Z,4.24146959513098,145.200000000001
SU,2024-07-27T20:28:00Z,Twilight,0,2024-07-27T20:28:17Z,2024-07-27T20:29:30Z,1,72.7999999999993
R,2024-07-27T20:29:00Z,Twilight,0,2024-07-27T20:29:30Z,2024-07-27T20:32:29Z,5.44875526943554,179.299999999999
SU,2024-07-27T20:32:00Z,Twilight,0,2024-07-27T20:32:29Z,2024-07-27T20:33:50Z,1,81
R,2024-07-27T20:33:00Z,Twilight,0,2024-07-27T20:33:50Z,2024-07-27T20:36:44Z,4.60716030162616,173.5
SU,2024-07-27T20:36:00Z,Night,0,2024-07-27T20:36:44Z,2024-07-27T20:38:09Z,1,85
R,2024-07-27T20:38:00Z,Night,0,2024-07-27T20:38:09Z,2024-07-27T20:40:21Z,4.07914040179743,132.100000000002
SU,2024-07-27T20:40:00Z,Night,0,2024-07-27T20:40:21Z,2024-07-27T20:41:23Z,1,62.7000000000007
R,2024-07-27T20:41:00Z,Night,0,2024-07-27T20:41:23Z,2024-07-27T20:44:32Z,4.60661221287633,188.599999999999
SU,2024-07-27T20:44:00Z,Night,0,2024-07-27T20:44:32Z,2024-07-27T20:44:40Z,1,8
R,2024-07-27T20:44:00Z,Night,0,2024-07-27T20:44:40Z,2024-07-27T20:45:12Z,2.10969782245001,31.5999999999985
SU,2024-07-27T20:45:00Z,Night,0,2024-07-27T20:45:12Z,2024-07-27T20:46:30Z,1,78.4000000000015
R,2024-07-27T20:46:00Z,Night,0,2024-07-27T20:46:30Z,2024-07-27T20:48:47Z,4.05682141484091,136.700000000001
SU,2024-07-27T20:48:00Z,Night,0,2024-07-27T20:48:47Z,2024-07-27T20:49:58Z,1,70.8999999999978
R,2024-07-27T20:49:00Z,Night,0,2024-07-27T20:49:58Z,2024-07-27T20:52:09Z,4.55135542230756,130.900000000001
SU,2024-07-27T20:52:00Z,Night,0,2024-07-27T20:52:09Z,2024-07-27T20:53:34Z,1,85
R,2024-07-27T20:53:00Z,Night,0,2024-07-27T20:53:34Z,2024-07-27T20:55:40Z,6.16882369582345,126.299999999999
SU,2024-07-27T20:55:00Z,Night,0,2024-07-27T20:55:40Z,2024-07-27T20:56:11Z,1,30.9000000000015
R,2024-07-27T20:56:00Z,Night,0,2024-07-27T20:56:11Z,2024-07-27T20:58:01Z,4.66796848227253,110.399999999998
SU,2024-07-27T20:58:00Z,Night,0,2024-07-27T20:58:01Z,2024-07-27T20:58:54Z,1,53.1000000000022
R,2024-07-27T20:58:00Z,Night,0,2024-07-27T20:58:54Z,2024-07-27T21:01:21Z,5.31174029203668,146.799999999999
SU,2024-07-27T21:01:00Z,Night,0,2024-07-27T21:01:21Z,2024-07-27T21:02:16Z,1,54.7999999999993
R,2024-07-27T21:02:00Z,Night,0,2024-07-27T21:02:16Z,2024-07-27T21:04:55Z,4.59753759441033,159.5
SU,2024-07-27T21:04:00Z,Night,0,2024-07-27T21:04:55Z,2024-07-27T21:05:48Z,1,53
R,2024-07-27T21:05:00Z,Night,0,2024-07-27T21:05:48Z,2024-07-27T21:08:16Z,4.85620563092072,147.5
SU,2024-07-27T21:08:00Z,Night,0,2024-07-27T21:08:16Z,2024-07-27T21:09:38Z,1,82.6000000000022
R,2024-07-27T21:09:00Z,Night,0,2024-07-27T21:09:38Z,2024-07-27T21:12:21Z,5.28509398652679,163
SU,2024-07-27T21:12:00Z,Night,0,2024-07-27T21:12:21Z,2024-07-27T21:13:37Z,1,75.6999999999971
R,2024-07-27T21:13:00Z,Night,0,2024-07-27T21:13:37Z,2024-07-27T21:16:29Z,4.85279165496408,172.300000000003
SU,2024-07-27T21:16:00Z,Night,0,2024-07-27T21:16:29Z,2024-07-27T21:17:31Z,1,61.5999999999985
R,2024-07-27T21:17:00Z,Night,0,2024-07-27T21:17:31Z,2024-07-27T21:19:49Z,4.42066071141128,138.099999999999
SU,2024-07-27T21:19:00Z,Night,0,2024-07-27T21:19:49Z,2024-07-27T21:21:05Z,1,76.3000000000029
R,2024-07-27T21:21:00Z,Night,0,2024-07-27T21:21:05Z,2024-07-27T21:23:09Z,3.90112230916425,123.599999999999
SU,2024-07-27T21:23:00Z,Night,0,2024-07-27T21:23:09Z,2024-07-27T21:24:58Z,1,108.5
R,2024-07-27T21:24:00Z,Night,0,2024-07-27T21:24:58Z,2024-07-27T21:27:40Z,4.32783724443419,162.5
SU,2024-07-27T21:27:00Z,Night,0,2024-07-27T21:27:40Z,2024-07-27T21:27:55Z,1,15.2000000000007
R,2024-07-27T21:27:00Z,Night,0,2024-07-27T21:27:55Z,2024-07-27T21:28:48Z,2.14622790187757,52.5999999999985
SU,2024-07-27T21:28:00Z,Night,0,2024-07-27T21:28:48Z,2024-07-27T21:30:55Z,1,127.100000000002
R,2024-07-27T21:30:00Z,Night,0,2024-07-27T21:30:55Z,2024-07-27T21:32:57Z,4.1082518759021,122
SU,2024-07-27T21:32:00Z,Night,0,2024-07-27T21:32:57Z,2024-07-27T21:33:59Z,1,61.7999999999993
R,2024-07-27T21:33:00Z,Night,0,2024-07-27T21:33:59Z,2024-07-27T21:35:23Z,4.18038906439217,83.8999999999978
SU,2024-07-27T21:35:00Z,Night,0,2024-07-27T21:35:23Z,2024-07-27T21:36:26Z,1,63.5
R,2024-07-27T21:36:00Z,Night,0,2024-07-27T21:36:26Z,2024-07-27T21:38:36Z,4.42994142991339,129.900000000001
SU,2024-07-27T21:38:00Z,Night,0,2024-07-27T21:38:36Z,2024-07-27T21:39:53Z,1,77.2000000000007
R,2024-07-27T21:39:00Z,Night,0,2024-07-27T21:39:53Z,2024-07-27T21:42:13Z,3.34034216753456,139.299999999999
SU,2024-07-27T21:42:00Z,Night,0,2024-07-27T21:42:13Z,2024-07-27T21:43:27Z,1,74.9000000000015
R,2024-07-27T21:43:00Z,Night,0,2024-07-27T21:43:27Z,2024-07-27T21:45:01Z,5.7643831408924,93.7999999999993
SU,2024-07-27T21:45:00Z,Night,0,2024-07-27T21:45:01Z,2024-07-27T21:45:59Z,1,58.2000000000007
R,2024-07-27T21:45:00Z,Night,0,2024-07-27T21:45:59Z,2024-07-27T21:48:30Z,4.76123525208089,150.299999999999
SU,2024-07-27T21:48:00Z,Night,0,2024-07-27T21:48:30Z,2024-07-27T21:49:03Z,1,33.2999999999993
F,2024-07-27T21:49:00Z,Night,1,2024-07-27T21:49:03Z,2024-07-27T21:53:06Z,45.3943358110423,242.599999999999
SU,2024-07-27T21:53:00Z,Night,0,2024-07-27T21:53:06Z,2024-07-27T21:54:39Z,1,93.3000000000029
R,2024-07-27T21:54:00Z,Night,0,2024-07-27T21:54:39Z,2024-07-27T21:55:56Z,3.42526916920442,77.0999999999985
SU,2024-07-27T21:55:00Z,Night,0,2024-07-27T21:55:56Z,2024-07-27T22:00:04Z,1,247.799999999999
R,2024-07-27T22:00:00Z,Night,0,2024-07-27T22:00:04Z,2024-07-27T22:02:13Z,3.0190772243536,129.299999999999
SU,2024-07-27T22:02:00Z,Night,0,2024-07-27T22:02:13Z,2024-07-27T22:03:25Z,1,71.8000000000029
