State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
EF,2024-07-25T09:31:00Z,Day,0,2024-07-25T09:31:51Z,2024-07-25T09:34:00Z,61.9295490820753,128.72
SU,2024-07-25T09:34:00Z,Day,0,2024-07-25T09:34:00Z,2024-07-25T09:34:11Z,1,10.48
F,2024-07-25T09:34:00Z,Day,1,2024-07-25T09:34:11Z,2024-07-25T09:36:53Z,62.5078824399635,162.2
F,2024-07-25T09:36:00Z,Day,1,2024-07-25T09:36:54Z,2024-07-25T09:38:17Z,47.9784255414971,82.58
EF,2024-07-25T09:38:00Z,Day,0,2024-07-25T09:38:19Z,2024-07-25T09:39:20Z,38.8182267523713,61.1799999999999
F,2024-07-25T09:39:00Z,Day,1,2024-07-25T09:39:22Z,2024-07-25T09:42:35Z,58.2772934379017,193.4
SU,2024-07-25T09:42:00Z,Day,0,2024-07-25T09:42:35Z,2024-07-25T09:42:48Z,1,12.4400000000001
F,2024-07-25T09:42:00Z,Day,1,2024-07-25T09:42:48Z,2024-07-25T09:45:15Z,59.2006551019611,146.96
SU,2024-07-25T09:45:00Z,Day,0,2024-07-25T09:45:15Z,2024-07-25T09:45:33Z,1,17.78
F,2024-07-25T09:45:00Z,Day,1,2024-07-25T09:45:33Z,2024-07-25T09:48:07Z,54.1479219765574,154.64
SU,2024-07-25T09:48:00Z,Day,0,2024-07-25T09:48:07Z,2024-07-25T09:48:21Z,1,13.8799999999999
EF,2024-07-25T09:48:00Z,Day,0,2024-07-25T09:48:21Z,2024-07-25T09:50:36Z,59.044400398765,134.5
SU,2024-07-25T09:50:00Z,Day,0,2024-07-25T09:50:36Z,2024-07-25T09:50:49Z,1,13.4200000000001
F,2024-07-25T09:50:00Z,Day,1,2024-07-25T09:50:49Z,2024-07-25T09:52:51Z,54.3511243084234,122.36
EF,2024-07-25T09:52:00Z,Day,0,2024-07-25T09:52:53Z,2024-07-25T09:54:26Z,62.141983491712,92.6200000000001
SU,2024-07-25T09:54:00Z,Day,0,2024-07-25T09:54:26Z,2024-07-25T09:54:41Z,1,15.04
F,2024-07-25T09:54:00Z,Day,1,2024-07-25T09:54:41Z,2024-07-25T09:57:23Z,64.2000866453477,162.14
SU,2024-07-25T09:57:00Z,Day,0,2024-07-25T09:57:23Z,2024-07-25T09:57:47Z,1,24.24
F,2024-07-25T09:57:00Z,Day,1,2024-07-25T09:57:47Z,2024-07-25T10:02:40Z,66.3808729122308,292.62
SU,2024-07-25T10:02:00Z,Day,0,2024-07-25T10:02:40Z,2024-07-25T10:03:02Z,1,22.26
EF,2024-07-25T10:03:00Z,Day,0,2024-07-25T10:03:02Z,2024-07-25T10:04:39Z,63.5356173464239,97.0799999999999
SU,2024-07-25T10:04:00Z,Day,0,2024-07-25T10:04:39Z,2024-07-25T10:04:53Z,1,14.3600000000001
F,2024-07-25T10:04:00Z,Day,1,2024-07-25T10:04:53Z,2024-07-25T10:08:15Z,67.3250937583207,201.72
SU,2024-07-25T10:08:00Z,Day,0,2024-07-25T10:08:15Z,2024-07-25T10:08:40Z,1,24.7000000000003
EF,2024-07-25T10:08:00Z,Day,0,2024-07-25T10:08:40Z,2024-07-25T10:09:40Z,34.4845368905133,60.5799999999999
SU,2024-07-25T10:09:00Z,Day,0,2024-07-25T10:09:40Z,2024-07-25T10:09:55Z,1,14.98
F,2024-07-25T10:09:00Z,Day,1,2024-07-25T10:09:55Z,2024-07-25T10:11:55Z,63.1456765011535,119.28
EF,2024-07-25T10:11:00Z,Day,0,2024-07-25T10:11:57Z,2024-07-25T10:13:05Z,60.3050728318875,68.1200000000003
SU,2024-07-25T10:13:00Z,Day,0,2024-07-25T10:13:05Z,2024-07-25T10:13:19Z,1,13.96
F,2024-07-25T10:13:00Z,Day,1,2024-07-25T10:13:19Z,2024-07-25T10:18:07Z,65.7522351845072,288.7
SU,2024-07-25T10:18:00Z,Day,0,2024-07-25T10:18:07Z,2024-07-25T10:18:52Z,1,44.0999999999999
EF,2024-07-25T10:18:00Z,Day,0,2024-07-25T10:18:52Z,2024-07-25T10:20:37Z,65.84476540014,105.32
SU,2024-07-25T10:20:00Z,Day,0,2024-07-25T10:20:37Z,2024-07-25T10:21:00Z,1,23.0999999999999
EF,2024-07-25T10:21:00Z,Day,0,2024-07-25T10:21:00Z,2024-07-25T10:22:47Z,60.7339528378062,107.24
SU,2024-07-25T10:22:00Z,Day,0,2024-07-25T10:22:47Z,2024-07-25T10:23:04Z,1,16.96
F,2024-07-25T10:23:00Z,Day,1,2024-07-25T10:23:04Z,2024-07-25T10:25:06Z,55.9332773111835,122.28
EF,2024-07-25T10:25:00Z,Day,0,2024-07-25T10:25:08Z,2024-07-25T10:27:25Z,56.1428729048123,136.9
SU,2024-07-25T10:27:00Z,Day,0,2024-07-25T10:27:25Z,2024-07-25T10:27:39Z,1,13.5599999999999
F,2024-07-25T10:27:00Z,Day,1,2024-07-25T10:27:39Z,2024-07-25T10:30:28Z,56.0411339447448,169.18
SU,2024-07-25T10:30:00Z,Day,0,2024-07-25T10:30:28Z,2024-07-25T10:30:45Z,1,16.7399999999998
EF,2024-07-25T10:30:00Z,Day,0,2024-07-25T10:30:45Z,2024-07-25T10:32:48Z,53.6126211855529,123.2
SU,2024-07-25T10:32:00Z,Day,0,2024-07-25T10:32:48Z,2024-07-25T10:33:02Z,1,14.46
EF,2024-07-25T10:33:00Z,Day,0,2024-07-25T10:33:02Z,2024-07-25T10:34:59Z,47.7922675443456,117.1
SU,2024-07-25T10:34:00Z,Day,0,2024-07-25T10:34:59Z,2024-07-25T10:35:11Z,1,12
EF,2024-07-25T10:35:00Z,Day,0,2024-07-25T10:35:11Z,2024-07-25T10:37:41Z,52.6302801244702,149.66
SU,2024-07-25T10:37:00Z,Day,0,2024-07-25T10:37:41Z,2024-07-25T10:37:54Z,1,13.1199999999999
EF,2024-07-25T10:37:00Z,Day,0,2024-07-25T10:37:54Z,2024-07-25T10:40:12Z,53.0913998256039,137.940000000001
EF,2024-07-25T10:40:00Z,Day,0,2024-07-25T10:40:14Z,2024-07-25T10:42:56Z,50.28809321278,162.16
EF,2024-07-25T10:42:00Z,Day,0,2024-07-25T10:42:57Z,2024-07-25T10:46:07Z,48.6384504297696,189.54
SU,2024-07-25T10:46:00Z,Day,0,2024-07-25T10:46:07Z,2024-07-25T10:46:23Z,1,15.8599999999997
EF,2024-07-25T10:46:00Z,Day,0,2024-07-25T10:46:23Z,2024-07-25T10:49:34Z,53.0732352856523,191.02
SU,2024-07-25T10:49:00Z,Day,0,2024-07-25T10:49:34Z,2024-07-25T10:49:50Z,1,16.8599999999997
F,2024-07-25T10:49:00Z,Day,1,2024-07-25T10:49:50Z,2024-07-25T10:53:15Z,64.0883018332491,204.28
F,2024-07-25T10:53:00Z,Day,1,2024-07-25T10:53:16Z,2024-07-25T10:54:57Z,61.4848265637893,100.48
SU,2024-07-25T10:54:00Z,Day,0,2024-07-25T10:54:57Z,2024-07-25T10:55:28Z,1,31.3000000000002
F,2024-07-25T10:55:00Z,Day,1,2024-07-25T10:55:28Z,2024-07-25T10:58:08Z,65.1283355813408,160.02
F,2024-07-25T10:58:00Z,Day,1,2024-07-25T10:58:10Z,2024-07-25T10:59:44Z,65.6017678523482,93.8999999999996
EF,2024-07-25T10:59:00Z,Day,0,2024-07-25T10:59:47Z,2024-07-25T11:00:54Z,51.3882948577522,66.8799999999992
F,2024-07-25T11:00:00Z,Day,1,2024-07-25T11:00:55Z,2024-07-25T11:03:22Z,63.9118341912311,147.52
EF,2024-07-25T11:03:00Z,Day,0,2024-07-25T11:03:24Z,2024-07-25T11:04:36Z,44.1429782027246,71.6000000000004
EF,2024-07-25T11:04:00Z,Day,0,2024-07-25T11:04:37Z,2024-07-25T11:07:27Z,67.8445746113577,170.32
SU,2024-07-25T11:07:00Z,Day,0,2024-07-25T11:07:27Z,2024-07-25T11:07:40Z,1,13.6599999999999
F,2024-07-25T11:07:00Z,Day,1,2024-07-25T11:07:40Z,2024-07-25T11:11:30Z,67.9399532019026,229.38
F,2024-07-25T11:11:00Z,Day,1,2024-07-25T11:11:31Z,2024-07-25T11:13:33Z,56.8142127639475,121.5
SU,2024-07-25T11:13:00Z,Day,0,2024-07-25T11:13:33Z,2024-07-25T11:13:49Z,1,15.6599999999999
EF,2024-07-25T11:13:00Z,Day,0,2024-07-25T11:13:49Z,2024-07-25T11:16:31Z,68.2869561943228,162.16
SU,2024-07-25T11:16:00Z,Day,0,2024-07-25T11:16:31Z,2024-07-25T11:16:45Z,1,14.3800000000001
EF,2024-07-25T11:16:00Z,Day,0,2024-07-25T11:16:45Z,2024-07-25T11:18:30Z,65.8519560099961,104.62
SU,2024-07-25T11:18:00Z,Day,0,2024-07-25T11:18:30Z,2024-07-25T11:18:42Z,1,12.3600000000006
F,2024-07-25T11:18:00Z,Day,1,2024-07-25T11:18:42Z,2024-07-25T11:22:15Z,70.0409941185266,213.179999999999
EF,2024-07-25T11:22:00Z,Day,0,2024-07-25T11:22:16Z,2024-07-25T11:24:27Z,47.200164325725,131.3
F,2024-07-25T11:24:00Z,Day,1,2024-07-25T11:24:28Z,2024-07-25T11:26:22Z,65.0308058579959,113.839999999999
F,2024-07-25T11:26:00Z,Day,1,2024-07-25T11:26:23Z,2024-07-25T11:27:34Z,60.5780748839167,70.3199999999997
F,2024-07-25T11:27:00Z,Day,1,2024-07-25T11:27:36Z,2024-07-25T11:28:46Z,53.3340328669967,70.4000000000005
EF,2024-07-25T11:28:00Z,Day,0,2024-07-25T11:28:49Z,2024-07-25T11:29:54Z,46.1714899199519,64.8199999999997
F,2024-07-25T11:29:00Z,Day,1,2024-07-25T11:29:54Z,2024-07-25T11:31:45Z,54.8361631311461,110.320000000001
EF,2024-07-25T11:31:00Z,Day,0,2024-07-25T11:31:45Z,2024-07-25T11:32:17Z,27.3671560518544,31.9800000000005
F,2024-07-25T11:32:00Z,Day,1,2024-07-25T11:32:16Z,2024-07-25T11:35:02Z,63.8814766553816,165.8
EF,2024-07-25T11:35:00Z,Day,0,2024-07-25T11:35:03Z,2024-07-25T11:37:04Z,59.5795685510151,120.7
F,2024-07-25T11:37:00Z,Day,1,2024-07-25T11:37:05Z,2024-07-25T11:40:07Z,65.9490546699891,181.98
F,2024-07-25T11:40:00Z,Day,1,2024-07-25T11:40:10Z,2024-07-25T11:42:31Z,62.1412668118761,141.240000000001
EF,2024-07-25T11:42:00Z,Day,0,2024-07-25T11:42:32Z,2024-07-25T11:45:48Z,54.8548026840615,195.46
EF,2024-07-25T11:45:00Z,Day,0,2024-07-25T11:45:50Z,2024-07-25T11:48:48Z,54.8987236885731,177.8
EF,2024-07-25T11:48:00Z,Day,0,2024-07-25T11:48:50Z,2024-07-25T11:52:05Z,60.7085775996163,195.619999999999
EF,2024-07-25T11:52:00Z,Day,0,2024-07-25T11:52:06Z,2024-07-25T11:55:43Z,61.470794818889,216.380000000001
EF,2024-07-25T11:55:00Z,Day,0,2024-07-25T11:55:45Z,2024-07-25T11:59:15Z,63.716582878366,209.58
F,2024-07-25T11:59:00Z,Day,1,2024-07-25T11:59:15Z,2024-07-25T12:02:11Z,66.3108985533525,176.120000000001
SU,2024-07-25T12:02:00Z,Day,0,2024-07-25T12:02:11Z,2024-07-25T12:02:28Z,1,17.5199999999986
F,2024-07-25T12:02:00Z,Day,1,2024-07-25T12:02:28Z,2024-07-25T12:06:22Z,68.1178858801415,234.16
T,2024-07-25T12:06:00Z,Day,0,2024-07-25T12:06:23Z,2024-07-25T12:10:17Z,52.4389124304898,233.519999999999
T,2024-07-25T12:10:00Z,Day,0,2024-07-25T12:10:18Z,2024-07-25T12:14:44Z,49.4637969205745,266.800000000001
T,2024-07-25T12:14:00Z,Day,0,2024-07-25T12:14:46Z,2024-07-25T12:17:59Z,53.303139734014,193.48
T,2024-07-25T12:18:00Z,Day,0,2024-07-25T12:18:00Z,2024-07-25T12:22:09Z,60.2666978764056,249.120000000001
T,2024-07-25T12:22:00Z,Day,0,2024-07-25T12:22:12Z,2024-07-25T12:26:12Z,56.5929564973376,239.98
F,2024-07-25T12:26:00Z,Day,1,2024-07-25T12:26:11Z,2024-07-25T12:29:34Z,61.5867,202.175999999999
