State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
R,2023-07-24T14:35:00Z,Day,0,2023-07-24T14:35:07Z,2023-07-24T14:36:51Z,11.5335888772723,103.940000000001
SU,2023-07-24T14:36:00Z,Day,0,2023-07-24T14:36:51Z,2023-07-24T14:37:15Z,1,24.3400000000001
R,2023-07-24T14:37:00Z,Day,0,2023-07-24T14:37:15Z,2023-07-24T14:40:20Z,10.8312636443936,184.34
SU,2023-07-24T14:40:00Z,Day,0,2023-07-24T14:40:20Z,2023-07-24T14:41:09Z,1,49.0199999999995
R,2023-07-24T14:41:00Z,Day,0,2023-07-24T14:41:09Z,2023-07-24T14:45:30Z,12.6687982723115,261.44
SU,2023-07-24T14:45:00Z,Day,0,2023-07-24T14:45:30Z,2023-07-24T14:46:30Z,1,59.8000000000002
R,2023-07-24T14:46:00Z,Day,0,2023-07-24T14:46:30Z,2023-07-24T14:48:31Z,7.75608218276901,120.940000000001
SU,2023-07-24T14:48:00Z,Day,0,2023-07-24T14:48:31Z,2023-07-24T14:48:55Z,1,24.3999999999996
R,2023-07-24T14:48:00Z,Day,0,2023-07-24T14:48:55Z,2023-07-24T14:50:55Z,7.26324716348185,120.1
SU,2023-07-24T14:50:00Z,Day,0,2023-07-24T14:50:55Z,2023-07-24T14:51:25Z,1,30.0799999999999
R,2023-07-24T14:51:00Z,Day,0,2023-07-24T14:51:25Z,2023-07-24T14:53:19Z,7.1079695842393,113.42
SU,2023-07-24T14:53:00Z,Day,0,2023-07-24T14:53:19Z,2023-07-24T14:53:52Z,1,33.6599999999999
R,2023-07-24T14:53:00Z,Day,0,2023-07-24T14:53:52Z,2023-07-24T14:55:49Z,6.80415450234409,116.46
SU,2023-07-24T14:55:00Z,Day,0,2023-07-24T14:55:49Z,2023-07-24T14:56:21Z,1,32.3999999999996
R,2023-07-24T14:56:00Z,Day,0,2023-07-24T14:56:21Z,2023-07-24T14:59:47Z,7.16496252738052,206.02
SU,2023-07-24T14:59:00Z,Day,0,2023-07-24T14:59:47Z,2023-07-24T15:00:21Z,1,33.5799999999999
R,2023-07-24T15:00:00Z,Day,0,2023-07-24T15:00:21Z,2023-07-24T15:02:15Z,8.49769122530165,114.46
SU,2023-07-24T15:02:00Z,Day,0,2023-07-24T15:02:15Z,2023-07-24T15:02:44Z,1,28.7600000000002
R,2023-07-24T15:02:00Z,Day,0,2023-07-24T15:02:44Z,2023-07-24T15:04:38Z,6.79121064681513,113.78
SU,2023-07-24T15:04:00Z,Day,0,2023-07-24T15:04:38Z,2023-07-24T15:05:12Z,1,33.9799999999996
R,2023-07-24T15:05:00Z,Day,0,2023-07-24T15:05:12Z,2023-07-24T15:07:03Z,8.471408673272,111.16
SU,2023-07-24T15:07:00Z,Day,0,2023-07-24T15:07:03Z,2023-07-24T15:07:36Z,1,32.6400000000003
R,2023-07-24T15:07:00Z,Day,0,2023-07-24T15:07:36Z,2023-07-24T15:10:32Z,8.14065357801108,176.400000000001
SU,2023-07-24T15:10:00Z,Day,0,2023-07-24T15:10:32Z,2023-07-24T15:11:04Z,1,32.04
R,2023-07-24T15:11:00Z,Day,0,2023-07-24T15:11:04Z,2023-07-24T15:12:30Z,7.13307475153639,85.54
SU,2023-07-24T15:12:00Z,Day,0,2023-07-24T15:12:30Z,2023-07-24T15:13:00Z,1,30.7999999999993
R,2023-07-24T15:13:00Z,Day,0,2023-07-24T15:13:00Z,2023-07-24T15:15:41Z,6.8479264161882,160.440000000001
SU,2023-07-24T15:15:00Z,Day,0,2023-07-24T15:15:41Z,2023-07-24T15:16:12Z,1,31.2399999999998
R,2023-07-24T15:16:00Z,Day,0,2023-07-24T15:16:12Z,2023-07-24T15:17:26Z,7.1793785690378,73.5600000000004
SU,2023-07-24T15:17:00Z,Day,0,2023-07-24T15:17:26Z,2023-07-24T15:18:17Z,1,51.04
EF,2023-07-24T15:18:00Z,Day,0,2023-07-24T15:18:17Z,2023-07-24T15:28:15Z,57.7270060267997,597.940000000001
SU,2023-07-24T15:28:00Z,Day,0,2023-07-24T15:28:15Z,2023-07-24T15:28:37Z,1,22.3599999999988
R,2023-07-24T15:28:00Z,Day,0,2023-07-24T15:28:37Z,2023-07-24T15:29:48Z,9.22230888323862,71.3000000000011
SU,2023-07-24T15:29:00Z,Day,0,2023-07-24T15:29:48Z,2023-07-24T15:30:55Z,1,66.5999999999985
R,2023-07-24T15:30:00Z,Day,0,2023-07-24T15:30:55Z,2023-07-24T15:33:15Z,8.991715529587,139.900000000001
SU,2023-07-24T15:33:00Z,Day,0,2023-07-24T15:33:15Z,2023-07-24T15:34:18Z,1,63.5999999999985
T,2023-07-24T15:34:00Z,Day,0,2023-07-24T15:34:18Z,2023-07-24T15:37:50Z,24.805181637296,211.860000000001
SU,2023-07-24T15:37:00Z,Day,0,2023-07-24T15:37:50Z,2023-07-24T15:38:11Z,1,21.0599999999995
EF,2023-07-24T15:38:00Z,Day,0,2023-07-24T15:38:11Z,2023-07-24T15:43:07Z,56.1211352760744,295.84
SU,2023-07-24T15:43:00Z,Day,0,2023-07-24T15:43:07Z,2023-07-24T15:43:30Z,1,22.9800000000014
EF,2023-07-24T15:43:00Z,Day,0,2023-07-24T15:43:30Z,2023-07-24T15:44:07Z,9.99997071062669,36.9599999999991
SU,2023-07-24T15:44:00Z,Day,0,2023-07-24T15:44:07Z,2023-07-24T15:44:28Z,1,20.5200000000004
F,2023-07-24T15:44:00Z,Day,1,2023-07-24T15:44:28Z,2023-07-24T15:48:06Z,30.4691793305157,218.68
SU,2023-07-24T15:48:00Z,Day,0,2023-07-24T15:48:06Z,2023-07-24T15:48:30Z,1,23.5599999999995
R,2023-07-24T15:48:00Z,Day,0,2023-07-24T15:48:30Z,2023-07-24T15:50:32Z,9.13950458365619,121.700000000001
SU,2023-07-24T15:50:00Z,Day,0,2023-07-24T15:50:32Z,2023-07-24T15:51:18Z,1,46.7799999999988
R,2023-07-24T15:51:00Z,Day,0,2023-07-24T15:51:18Z,2023-07-24T15:53:14Z,8.55575150369595,115.460000000001
SU,2023-07-24T15:53:00Z,Day,0,2023-07-24T15:53:14Z,2023-07-24T15:54:04Z,1,50.2999999999993
R,2023-07-24T15:54:00Z,Day,0,2023-07-24T15:54:04Z,2023-07-24T15:55:34Z,6.69398446816935,89.6000000000004
SU,2023-07-24T15:55:00Z,Day,0,2023-07-24T15:55:34Z,2023-07-24T15:56:02Z,1,28.619999999999
R,2023-07-24T15:56:00Z,Day,0,2023-07-24T15:56:02Z,2023-07-24T15:59:31Z,10.1146145972465,209.040000000001
SU,2023-07-24T15:59:00Z,Day,0,2023-07-24T15:59:31Z,2023-07-24T16:00:34Z,1,62.9799999999996
T,2023-07-24T16:00:00Z,Day,0,2023-07-24T16:00:34Z,2023-07-24T16:07:21Z,27.0129358331302,406.52
