State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
F,2023-07-26T12:29:00Z,Day,1,2023-07-26T12:29:19Z,2023-07-26T12:34:41Z,27.2618705871899,321.44
F,2023-07-26T12:34:00Z,Day,1,2023-07-26T12:34:42Z,2023-07-26T12:37:14Z,28.0639383596827,152.68
SU,2023-07-26T12:37:00Z,Day,0,2023-07-26T12:37:14Z,2023-07-26T12:38:11Z,1,57.1200000000001
F,2023-07-26T12:38:00Z,Day,1,2023-07-26T12:38:11Z,2023-07-26T12:40:25Z,29.5967692618394,133.36
SU,2023-07-26T12:40:00Z,Day,0,2023-07-26T12:40:25Z,2023-07-26T12:41:11Z,1,46.72
EF,2023-07-26T12:41:00Z,Day,0,2023-07-26T12:41:11Z,2023-07-26T12:44:00Z,28.5477673049804,168.24
SU,2023-07-26T12:44:00Z,Day,0,2023-07-26T12:44:00Z,2023-07-26T12:45:17Z,1,76.8799999999999
EF,2023-07-26T12:45:00Z,Day,0,2023-07-26T12:45:17Z,2023-07-26T12:46:15Z,26.1756137780202,58.76
F,2023-07-26T12:46:00Z,Day,1,2023-07-26T12:46:16Z,2023-07-26T12:49:59Z,27.973596724409,223.4
SU,2023-07-26T12:49:00Z,Day,0,2023-07-26T12:49:59Z,2023-07-26T12:51:06Z,1,66.6799999999998
EF,2023-07-26T12:51:00Z,Day,0,2023-07-26T12:51:06Z,2023-07-26T12:54:44Z,31.1760643657421,217.44
SU,2023-07-26T12:54:00Z,Day,0,2023-07-26T12:54:44Z,2023-07-26T12:55:43Z,1,59.8000000000002
EF,2023-07-26T12:55:00Z,Day,0,2023-07-26T12:55:43Z,2023-07-26T12:59:44Z,36.2828230266723,240.88
SU,2023-07-26T12:59:00Z,Day,0,2023-07-26T12:59:44Z,2023-07-26T13:01:24Z,1,99.96
T,2023-07-26T13:01:00Z,Day,0,2023-07-26T13:01:24Z,2023-07-26T13:06:29Z,21.578324559951,305.12
SU,2023-07-26T13:06:00Z,Day,0,2023-07-26T13:06:29Z,2023-07-26T13:08:16Z,1,106.68
T,2023-07-26T13:08:00Z,Day,0,2023-07-26T13:08:16Z,2023-07-26T13:14:52Z,31.7180982941186,396.36
SU,2023-07-26T13:14:00Z,Day,0,2023-07-26T13:14:52Z,2023-07-26T13:15:33Z,1,41.04
EF,2023-07-26T13:15:00Z,Day,0,2023-07-26T13:15:33Z,2023-07-26T13:19:09Z,31.4569138400286,216.04
SU,2023-07-26T13:19:00Z,Day,0,2023-07-26T13:19:09Z,2023-07-26T13:19:57Z,1,48.04
EF,2023-07-26T13:19:00Z,Day,0,2023-07-26T13:19:57Z,2023-07-26T13:24:19Z,33.9757953647732,261.16
SU,2023-07-26T13:24:00Z,Day,0,2023-07-26T13:24:19Z,2023-07-26T13:25:05Z,1,46.3200000000002
EF,2023-07-26T13:25:00Z,Day,0,2023-07-26T13:25:05Z,2023-07-26T13:29:04Z,33.9685294614993,238.96
SU,2023-07-26T13:29:00Z,Day,0,2023-07-26T13:29:04Z,2023-07-26T13:29:58Z,1,53.9200000000001
EF,2023-07-26T13:29:00Z,Day,0,2023-07-26T13:29:58Z,2023-07-26T13:33:00Z,35.0400704030771,182.320000000001
SU,2023-07-26T13:33:00Z,Day,0,2023-07-26T13:33:00Z,2023-07-26T13:33:16Z,1,15.3599999999997
F,2023-07-26T13:33:00Z,Day,1,2023-07-26T13:33:16Z,2023-07-26T13:37:32Z,34.1902720167946,256.12
SU,2023-07-26T13:37:00Z,Day,0,2023-07-26T13:37:32Z,2023-07-26T13:39:23Z,1,111.72
EF,2023-07-26T13:39:00Z,Day,0,2023-07-26T13:39:23Z,2023-07-26T13:43:14Z,34.151750605847,230.52
SU,2023-07-26T13:43:00Z,Day,0,2023-07-26T13:43:14Z,2023-07-26T13:44:19Z,1,65.3200000000006
F,2023-07-26T13:44:00Z,Day,1,2023-07-26T13:44:19Z,2023-07-26T13:49:10Z,30.5711696512899,290.52
