State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2023-07-31T12:21:00Z,Day,0,2023-07-31T12:21:33Z,2023-07-31T12:21:44Z,1,10.8999999999996
T,2023-07-31T12:21:00Z,Day,0,2023-07-31T12:21:44Z,2023-07-31T12:22:15Z,2.56304820630568,30.7600000000002
SU,2023-07-31T12:22:00Z,Day,0,2023-07-31T12:22:15Z,2023-07-31T12:22:21Z,1,6.48000000000047
T,2023-07-31T12:22:00Z,Day,0,2023-07-31T12:22:21Z,2023-07-31T12:23:00Z,3.89493875743574,38.7999999999993
T,2023-07-31T12:23:00Z,Day,0,2023-07-31T12:23:02Z,2023-07-31T12:25:18Z,7.69446468953157,135.68
SU,2023-07-31T12:25:00Z,Day,0,2023-07-31T12:25:18Z,2023-07-31T12:25:26Z,1,8.47999999999956
T,2023-07-31T12:25:00Z,Day,0,2023-07-31T12:25:26Z,2023-07-31T12:25:58Z,3.32425820338791,32.5
SU,2023-07-31T12:25:00Z,Day,0,2023-07-31T12:25:58Z,2023-07-31T12:26:08Z,1,9.30000000000018
T,2023-07-31T12:26:00Z,Day,0,2023-07-31T12:26:08Z,2023-07-31T12:28:59Z,9.43177184111054,170.900000000001
SU,2023-07-31T12:28:00Z,Day,0,2023-07-31T12:28:59Z,2023-07-31T12:29:05Z,1,6
T,2023-07-31T12:29:00Z,Day,0,2023-07-31T12:29:05Z,2023-07-31T12:29:38Z,3.16984438278539,33.5
SU,2023-07-31T12:29:00Z,Day,0,2023-07-31T12:29:38Z,2023-07-31T12:29:48Z,1,10.04
EF,2023-07-31T12:29:00Z,Day,0,2023-07-31T12:29:48Z,2023-07-31T12:36:21Z,44.8820163296997,393.259999999999
SU,2023-07-31T12:36:00Z,Day,0,2023-07-31T12:36:21Z,2023-07-31T12:36:55Z,1,33.8200000000006
T,2023-07-31T12:36:00Z,Day,0,2023-07-31T12:36:55Z,2023-07-31T12:37:45Z,6.12817933115809,49.3400000000001
T,2023-07-31T12:37:00Z,Day,0,2023-07-31T12:37:49Z,2023-07-31T12:38:34Z,4.36509688364747,44.6999999999998
EF,2023-07-31T12:38:00Z,Day,0,2023-07-31T12:38:36Z,2023-07-31T12:46:21Z,41.8662479719523,465.08
SU,2023-07-31T12:46:00Z,Day,0,2023-07-31T12:46:21Z,2023-07-31T12:47:43Z,1,82.6599999999999
EF,2023-07-31T12:47:00Z,Day,0,2023-07-31T12:47:43Z,2023-07-31T12:53:23Z,34.082809626982304,339.919999999999
SU,2023-07-31T12:53:00Z,Day,0,2023-07-31T12:53:23Z,2023-07-31T12:54:15Z,1,51.3000000000011
EF,2023-07-31T12:54:00Z,Day,0,2023-07-31T12:54:15Z,2023-07-31T13:02:03Z,30.9304496151057,468.779999999999
SU,2023-07-31T13:02:00Z,Day,0,2023-07-31T13:02:03Z,2023-07-31T13:03:38Z,1,94.8000000000011
EF,2023-07-31T13:03:00Z,Day,0,2023-07-31T13:03:38Z,2023-07-31T13:10:49Z,32.5489328670751,430.699999999999
SU,2023-07-31T13:10:00Z,Day,0,2023-07-31T13:10:49Z,2023-07-31T13:12:16Z,1,86.8200000000015
R,2023-07-31T13:12:00Z,Day,0,2023-07-31T13:12:16Z,2023-07-31T13:14:13Z,6.73194017091211,117.679999999998
SU,2023-07-31T13:14:00Z,Day,0,2023-07-31T13:14:13Z,2023-07-31T13:14:52Z,1,38.1200000000008
R,2023-07-31T13:14:00Z,Day,0,2023-07-31T13:14:52Z,2023-07-31T13:17:15Z,4.09880301568741,143.299999999999
SU,2023-07-31T13:17:00Z,Day,0,2023-07-31T13:17:15Z,2023-07-31T13:18:09Z,1,54.6200000000008
R,2023-07-31T13:18:00Z,Day,0,2023-07-31T13:18:09Z,2023-07-31T13:21:36Z,4.60743343638498,206.32
SU,2023-07-31T13:21:00Z,Day,0,2023-07-31T13:21:36Z,2023-07-31T13:21:52Z,1,15.8600000000006
R,2023-07-31T13:21:00Z,Day,0,2023-07-31T13:21:52Z,2023-07-31T13:24:10Z,3.2196276343822,138.059999999999
SU,2023-07-31T13:24:00Z,Day,0,2023-07-31T13:24:10Z,2023-07-31T13:24:57Z,1,47.6599999999999
R,2023-07-31T13:24:00Z,Day,0,2023-07-31T13:24:57Z,2023-07-31T13:26:37Z,2.89827846053708,99.7600000000002
SU,2023-07-31T13:26:00Z,Day,0,2023-07-31T13:26:37Z,2023-07-31T13:26:54Z,1,17.3400000000001
R,2023-07-31T13:26:00Z,Day,0,2023-07-31T13:26:54Z,2023-07-31T13:30:16Z,3.95517661797239,201.879999999999
SU,2023-07-31T13:30:00Z,Day,0,2023-07-31T13:30:16Z,2023-07-31T13:30:27Z,1,10.5799999999999
R,2023-07-31T13:30:00Z,Day,0,2023-07-31T13:30:27Z,2023-07-31T13:33:10Z,3.85320214428604,163.02
